Survey Type,Organization,Date,Survey Year,Country,State,County,Survey ID,MDMAP ID #,Transect ID,Shoreline Name,Latitude Start,Longitude Start,Latitude End,Longitude End,Slope,Width,Length,Start Time,End Time,Time of Low Tide,Database Season,Season,Storm Activity,Current Weather,Number of Persons Assisting,Large Items?,Debris Behind Back Barrier?,Datasheet Version,Notes,Photos?,Plastic,Hard Plastic Fragments,Foamed Plastic Fragments,Filmed Plastic Fragments,Food Wrappers,Plastic Beverage Bottles,Other Jugs/Containers,Bottle/Container Caps,Cigar Tips,Cigarettes,Disposable Cigarette Lighters,6-Pack Rings,Bags,Plastic Rope/Net,Buoys & Floats,Fishing Lures & Line,Cups,Plastic Utensils,Straws,Balloons Mylar,Personal Care Products,Plastic Other,Metal,Aluminum/Tin Cans,Aerosol Cans,Metal Fragments,Metal Other,Glass,Glass Beverage Bottles,Jars,Glass Fragments,Glass Other,Rubber,Flip Flops,Rubber Gloves,Tires,Balloons Latex,Rubber Fragments,Rubber Other,Processed Lumber,Cardboard Cartons,Paper and Cardboard,Paper Bags,Lumber/Building Material,Processed Lumber Other,Cloth/Fabric,Clothing & Shoes,Gloves (non-rubber),Towels/Rags,Rope/Net Pieces (non-nylon),Fabric Pieces,Cloth/Fabric Other,Unclassified,Total,Debris Description
Standing-Stock,Heal the Bay,11/9/12,Year 1,United States,CA,Los Angeles,80,13,14,Malaga Cove,33.8034,-118.395883,33.803061,-118.396797,,12,100,1:40 PM,1:50 PM,,Fall,fall,small storm day before (11/08/12),"sunny, but windy. White caps.",2,no,,1,"Data sheet lists photo 100 0047, but could not find on camera.

End time was not recorded.
MDP staff changed lat/longs to match site characterization, does not match this particular transect",Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,
Standing-Stock,Katmai National Park,6/3/12,Year 1,United States,AK,Kodiak Island Borough,81,27,14,Swikshak,58.60049,-153.76366,58.60166,-153.76366,,308,100,8:29 PM,8:36 PM,,Summer,spring,unknown,"overcast, calm",2,yes,,1,"This is the first survey for this location. Date entered as 01-01-2000 as a date was required. 

324 meters were surveyed; 308 meters were below the first barrier and 16 meters were surveyed above the first barrier. 

Catalogued debris was not identified as recorded above or below first barrier (this is done in later surveys); however, substrate as documented in photos has allowed for some distinctions to be made. This information is described in the Debris Description section.

8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,Two of the three pieces of lumber are >1 foot long are are described in the large item section.  Hard plastic piece and two large pieces of lumber found below the first barrier; the smaller piece of lumber was found above the first barrier.
Standing-Stock,Katmai National Park,7/20/12,Year 1,United States,AK,Kodiak Island Borough,82,27,1,Swikshak,58.60049,-153.76366,58.60166,-153.76366,,475,100,10:02 AM,10:12 AM,,Summer,summer,unknown,"hazy, light west wind",2,no,,1,"very low tide with large intertidal area exposed. Unable to walk entire width of beach due to time constraints so surveyed 76 meters below first barrier and 35 meters above.  Area below survey start point was scanned with binoculars to look for any debris items (none seen).
8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,All plastic fragments were found below the first barrier. 4 pieces of lumber were found stranded above the first barrier: 1. 2/4 (0.1m x 1.067m)with nails; 2. 0.14m x 1.02m; 3. 0.14m x 0.97m old treated wood; 4. very large log for construction with nails (0.25m x 2.23m).
Standing-Stock,Katmai National Park,7/20/12,Year 1,United States,AK,Kodiak Island Borough,83,27,2,Swikshak,58.60049,-153.76366,58.60166,-153.76366,,475,100,10:13 AM,10:21 AM,,Summer,summer,unknown,"overcast, W wind <5mph",2,no,,1,"very low tide with large intertidal area exposed. Unable to walk entire width of beach due to time constraints so surveyed 80 meters below first barrier and 35 meters above.  Area below survey start point was scanned with binoculars to look for any debris items (none seen).
8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three large debris items were found stranded above the first barrier: 1. oil railway tie with creosote residue (0.19m x 2.08m); 2. old 2x4 with nails that overlaps tx 1 and 2 (0.14m x 1.02m); 3. 0.1m x 0.48m piece of lumber.
Standing-Stock,Katmai National Park,7/20/12,Year 1,United States,AK,Kodiak Island Borough,84,27,11,Swikshak,58.60049,-153.76366,58.60166,-153.76366,,475,100,10:28 AM,10:31 AM,,Summer,summer,unknown,"overcast, W wind <5mph",2,no,,1,very low tide with large intertidal area exposed. Unable to walk entire width of beach due to time constraints so surveyed 80 meters below first barrier and 35 meters above. Area below survey start point was scanned with binoculars to look for any debris items (none seen).,Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,small piece of foamed plastic found below first barrier.
Standing-Stock,Katmai National Park,7/20/12,Year 1,United States,AK,Kodiak Island Borough,85,27,20,Swikshak,58.60049,-153.76366,58.60166,-153.76366,,475,100,10:35 AM,10:41 AM,,Summer,summer,unknown,"overcast, W wind <5mph",2,no,,1,"very low tide with large intertidal area exposed. Unable to walk entire width of beach due to time constraints so surveyed 80 meters below first barrier and 35 meters above. Area below survey start point was scanned with binoculars to look for any debris items (none seen).
8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"All debris except for one piece of foamed plastic was found above the first barrier. 7 debris items were found above the first barrier: 1. flyswatter (plastic, stranded, large item, 0.18m x 0.56m); 2. processed lumber/building material (stranded, large item, 0.09m x 0.30m); processed lumber/building material (stranded, large item, 0.09m x 0.48m); 4. fishing float; 5. small piece of foamed plastic; 6. small piece of hard plastic; 7. piece of plastic rope."
Standing-Stock,Katmai National Park,8/10/12,Year 1,United States,AK,Kodiak Island Borough,86,27,7,Swikshak,58.60049,-153.76366,58.60166,-153.76366,,83.2,100,10:24 AM,10:32 AM,,Summer,summer,unknown,"cloudy, wind 5-10mph, 60F",3,no,,1,"83.2 meters surveyed from surf to first barrier; 38.1 meters surveyed above first barrier.  

Debris not identified as above or below first barrier; however, substrate in photos allows for some distinctions to be made.
8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"very small pieces of styrofoam found (smaller than minimum size required for survey) below first barrier. One piece of processed lumber/building material was found above first barrier: a long piece of treated wood with paint (stranded, large item, 0.04m x 1.33m)."
Standing-Stock,Katmai National Park,8/10/12,Year 1,United States,AK,Kodiak Island Borough,87,27,16,Swikshak,58.60049,-153.76366,58.60166,-153.76366,,83.2,100,10:44 AM,10:58 AM,,Summer,summer,unknown,"cloudy, 60F, wind 5-10mph",3,yes,,1,"83.2 meters surveyed from surf to first barrier; 38.1 meters surveyed above first barrier. Debris not identified as above or below first barrier; however, substrate in photos allows for some distinctions to be made.
8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,"three items were found below the first barrier and are documented in the data and in the large items section where applicable: the rope, one piece of hard plastic and one piece of foamed plastic. The following 5 items were found above the first barrier: 1. processed lumber/building material (large item, stranded, 0.12m x 1.31m); 2. processed lumber/building material with nail (large item, stranded, 0.07m x 1.46m); 3. small piece processed lumber/ building material; 4. one small piece of foamed plastic; 5. one small piece of hard plastic."
Standing-Stock,Katmai National Park,8/10/12,Year 1,United States,AK,Kodiak Island Borough,88,27,17,Swikshak,58.60049,-153.76366,58.60166,-153.76366,,83.2,100,10:59 AM,11:03 AM,,Summer,summer,unknown,"cloudy, 60F, wind 5-10mph",3,no,,1,"83.2 meters surveyed from surf to first barrier; 38.1 meters surveyed above first barrier. Debris not identified as above or below first barrier; however, substrate in photos allows for some distinctions to be made.
8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"The following items (all small) were found above the first barrier: plastic packing band, float and two pieces of foamed plastic, All other pieces of foamed plastic were found below."
Standing-Stock,Katmai National Park,8/10/12,Year 1,United States,AK,Kodiak Island Borough,90,27,18,Swikshak,58.60049,-153.76366,58.60166,-153.76366,,83.2,100,11:10 AM,11:19 AM,,Summer,summer,unknown,"cloudy, 60F, wind 5-10 mph",3,no,,1,"83.2 meters surveyed from surf to first barrier; 38.1 meters surveyed above first barrier. Debris not identified as above or below first barrier; however, substrate in photos allows for some distinctions to be made.
8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,"The following items were found above the first barrier: 1. Metal/other item, a lightbulb gasket; 2. small piece of foamed plastic; 3. beverage bottle; 4. bottle cap; 5. other plastic container; 6. piece of plastic rope. 3 of the 4 foamed plastic pieces, as well as the piece of lumber were found below the first barrier."
Standing-Stock,Katmai National Park,6/11/12,Year 1,United States,AK,Kodiak Island Borough,91,28,5,Hallo Bay,58.45819,-154.07326,58.45928,-154.07349,,301,100,2:49 PM,2:55 PM,,Summer,spring,unknown,"partially cloudy, W wind 5mph",3,no,,1,"First Hallo Bay survey - date of last report entered as 01-01-2000.

Due to the extensive intertidal and time constraints, 101 meters were surveyed to the first barrier, and 18 meters were surveyed beyond the first barrier.  200 meters of exposed intertidal were not walked, but binoculars were used to look for any debris (none found).

Debris was not catalogued as above or below the first barrier for this survey (done in later surveys); however, photos have allowed for most distinctions to be made.
8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,One small piece of lumber and two pieces of foamed plastic were found below the first barrier.  A beverage bottle and piece of hard plastic were found above.
Standing-Stock,Katmai National Park,6/11/12,Year 1,United States,AK,Kodiak Island Borough,92,28,13,Hallo Bay,58.45819,-154.07326,58.45928,-154.07349,,290,100,2:59 PM,3:02 PM,,Summer,spring,unknown,"partially cloudy, W wind 5mph",3,no,,1,"First Hallo Bay survey - date of last report entered as 01-01-2000. Due to the extensive intertidal and time constraints, 90 meters were surveyed to the first barrier, and 17 meters were surveyed beyond the first barrier. 200 meters of exposed intertidal were not walked, but binoculars were used to look for any debris (none found). Debris was not catalogued as above or below the first barrier for this survey (done in later surveys); however, photos have allowed for most distinctions to be made.",No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no debris found in transect
Standing-Stock,NOAA MDP,7/29/09,Year 1,United States,MD,Anne Arundel,93,29,4,Fort Smallwood,39.16486,-76.47678,39.16402,-76.47668,,4.88,100,9:24 AM,9:50 AM,,Summer,Summer,last 24 hours,Overcast;  100% cloud; wind SW 10mph,2,no,,1,"Note that hard plastic items includes all plastic fragments (hard + foamed + film). Was not yet separating out these types.

photo IDs 7.29.09: 5-7.",No,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,
Standing-Stock,NOAA MDP,7/29/09,Year 1,United States,MD,Anne Arundel,94,29,5,Fort Smallwood,39.16486,-76.47678,39.16402,-76.47668,,4.88,100,9:50 AM,10:00 AM,,Summer,summer,last 24 hours,Overcast;  100% cloud; wind SW 10mph,2,no,,1,,No,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,
Standing-Stock,Katmai National Park,6/11/12,Year 1,United States,AK,Kodiak Island Borough,95,28,16,Hallo Bay,58.45819,-154.07326,58.45928,-154.07349,,291,100,3:03 PM,3:13 PM,,Summer,spring,unknown,"sunny, W wind 5mph",3,yes,,1,"First Hallo Bay survey - date of last report entered as 01-01-2000. Due to the extensive intertidal and time constraints, 101 meters were surveyed to the first barrier, and 18 meters were surveyed beyond the first barrier. 200 meters of exposed intertidal were not walked, but binoculars were used to look for any debris (none found). Debris was not catalogued as above or below the first barrier for this survey (done in later surveys); however, photos have allowed for most distinctions to be made.
8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,9,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Three pieces of foamed plastic, one beverage container and the float were documented below the first barrier. Four items: one beverage container, two pieces of foamed plastic and a cup were found, but were not identified as above or below the first barrier and are included in the count above. Two items were documented above the first barrier: a piece of hard plastic (buried, large item, 0.1m x 0.76m), and a plastic container/jug."
Standing-Stock,NOAA MDP,7/29/09,Year 1,United States,MD,Anne Arundel,96,29,9,Fort Smallwood,39.16486,-76.47678,39.16402,-76.47668,,4.57,100,10:05 AM,10:12 AM,,Summer,summer,last 24 hours,Overcast;  100% cloud; wind SW 10mph,2,no,,1,,No,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,10,0,0,10,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
Standing-Stock,NOAA MDP,7/29/09,Year 1,United States,MD,Anne Arundel,97,29,15,Fort Smallwood,39.16486,-76.47678,39.16402,-76.47668,,5.8,100,10:14 AM,10:21 AM,,Summer,summer,last 24 hours,Overcast;  100% cloud; wind SW 10mph,2,no,,1,,No,10,6,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,1,1,15,0,0,15,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,other = duct tape
Standing-Stock,Katmai National Park,6/11/12,Year 1,United States,AK,Kodiak Island Borough,98,28,18,Hallo Bay,58.45819,-154.07326,58.45928,-154.07349,,289,100,3:18 PM,3:21 PM,,Summer,spring,unknown,"sunny, W wind 5mph",3,no,,1,"First Hallo Bay survey - date of last report entered as 01-01-2000. Due to the extensive intertidal and time constraints, 99 meters were surveyed to the first barrier, and 16 meters were surveyed beyond the first barrier. 200 meters of exposed intertidal were not walked, but binoculars were used to look for any debris (none found). Debris was not catalogued as above or below the first barrier for this survey (done in later surveys); however, photos have allowed for most distinctions to be made.
8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"One piece of styrofoam found.  unknown if it was found above or below first barrier, but included in count. no photos taken within this transect."
Standing-Stock,Katmai National Park,7/22/12,Year 1,United States,AK,Kodiak Island Borough,102,28,3,Hallo Bay,58.45819,-154.07326,58.45928,-154.07349,,41,100,2:54 PM,3:01 PM,,Summer,summer,unknown,"mostly cloudy, E wind <5mph",2,no,,1,"This survey was conducted on an incoming tide. The entensive intertidal area was not exposed resulting in shorter beach width than surveyed in June.

51.2 meters surveyed in total: 41m below the first barrier, and 10.2 meters above.

8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Two items were found above the first barrier: 1. a fridge/freezer (stranded, large item, 0.52m x 1.05m, very weathered with plants growing inside suggesting it had washed ashore years ago); 2. lumber (straned large item, 0.15m x 3.66m, evidence of human manipulation).  Other items were found below the first barrier."
Standing-Stock,Katmai National Park,7/22/12,Year 1,United States,AK,Kodiak Island Borough,103,28,5,Hallo Bay,58.45819,-154.07326,58.45928,-154.07349,,35,100,3:04 PM,3:10 PM,,Summer,summer,unknown,"mostly cloudy, e wind <5mph",2,no,,1,"This survey was conducted on an incoming tide. The entensive intertidal area was not exposed resulting in shorter beach width than surveyed in June. 

44.3 meters surveyed in total: 39m below the first barrier, and 9.3 meters above.

8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Plastic/Other item was a shotgun shell casing. Both the shotgun shell casing and the piece of foamed plastic were found below the first barrier; the beverage bottle was found above.
Standing-Stock,Katmai National Park,7/22/12,Year 1,United States,AK,Kodiak Island Borough,104,28,13,Hallo Bay,58.45819,-154.07326,58.45928,-154.07349,,30.7,100,3:14 PM,3:19 PM,,Summer,summer,unknown,"mostly cloudy, light breeze from E 9<5mph",2,no,,1,"This survey was conducted on an incoming tide. The entensive intertidal area was not exposed resulting in shorter beach width than surveyed in June.

36.7 meters surveyed in total: 30.7m below the first barrier, and 6m above.",Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aluminum can found below first barrier. This was the only debris found within this transect.
Standing-Stock,Katmai National Park,7/22/12,Year 1,United States,AK,Kodiak Island Borough,105,28,16,Hallo Bay,58.45819,-154.07326,58.45928,-154.07349,,32.6,100,3:21 PM,3:27 PM,,Summer,summer,unknown,"mostly cloudy, light E breeze (<5mph)",2,no,,1,"This survey was conducted on an incoming tide. The entensive intertidal area was not exposed resulting in shorter beach width than surveyed in June. 

39 meters surveyed in total: 32.6m below the first barrier, and 6.4m above.

8/23/2013 - items found above the first barrier, previously included in overall count and in the large items section have been removed; debris above the first barrier is described in the debris notes section and may be included within the photos.",Yes,10,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,All debris except a partially buried plastic container was found below the first barrier.
Standing-Stock,NOAA MDP,10/27/09,Year 1,United States,MD,Anne Arundel,106,29,1,Fort Smallwood,39.16486,-76.47678,39.16402,-76.47668,,2.13,100,11:30 AM,11:45 AM,,Fall,Fall,rain overnight,Drizzle; overcast; wind 5-10mph,2,no,,1,"Due to large amts of veg debris & 
small pieces of debris mixed in, only counted debris on surface of wrack line - did not dig.  Also because we saw a syringe!  Pellets were seen but not counted (due to size)",No,192,143,0,0,14,2,0,6,0,2,0,0,1,0,0,14,0,2,6,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,,0,1,0,0,0,0,0,0,6,0,0,0,5,1,0,0,200,other plastic = bubble wrap other rubber = shoe insole  Note that hard plastic includes all plastic fragments - was not separating out foamed and filmed.
Standing-Stock,NOAA MDP,10/27/09,Year 1,United States,MD,Anne Arundel,107,29,2,Fort Smallwood,39.16486,-76.47678,39.16402,-76.47668,,2.29,100,11:00 AM,11:30 AM,,Fall,fall,rain overnight,"drizzle, overcast, wind 5-10 mph",2,no,,1,"Due to large amts of veg debris at 
wrack line, only sampled top 50%. Lots of little styrofoam pieces and some pellets seen.",No,281,188,0,0,48,0,0,22,3,3,0,0,0,0,0,1,0,2,12,0,0,2,0,0,0,0,0,4,0,0,4,0,1,0,0,0,,1,0,8,0,7,0,0,1,0,0,0,0,0,0,0,0,294,other plastic = balloon ribbon and pen other lumber = barrel lid  Note hard fragments includes foamed and filmed as well.
Standing-Stock,Katmai National Park,6/11/12,Year 1,United States,AK,Kodiak Island Borough,108,31,8,Dakavak Bay,58.05952,-154.69616,58.05945,-154.69467,,111,100,1:15 PM,1:18 PM,,Summer,spring,unknown,"partly cloudy, S wind 7mph",3,no,,1,"This is the first survey for this location. Date entered as 01-01-2000 as a date was required. 

116 meters were surveyed; 111 meters were below the first barrier and 5 meters were surveyed above the first barrier. 
40 meters of exposed intertidal (included in survey total) were not walked, but binoculars were used to look for any debris (none found). 

No debris was found in this transect.",No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no debris found within this transect.
Standing-Stock,Katmai National Park,6/11/12,Year 1,United States,AK,Kodiak Island Borough,109,31,12,Dakavak Bay,58.05952,-154.69616,58.05945,-154.69467,,121,100,1:24 PM,1:28 PM,,Summer,spring,unknown,"partially cloudy, S winds 7mph",3,no,,1,"This is the first survey for this location. Date entered as 01-01-2000 as a date was required. 

121 meters were surveyed; 81 meters were below the first barrier and 14 meters were surveyed above the first barrier. 
40 meters of exposed intertidal (included in the survey total) were not walked, but binoculars were used to look for any debris (none found). 

Debris was not catalogued as above or below the first barrier for this survey (done in later surveys); however, photos have allowed for most distinctions to be made. This information is described in the Debris Description section.",Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Both debris items found below the first barrier.
Standing-Stock,Katmai National Park,6/11/12,Year 1,United States,AK,Kodiak Island Borough,110,31,15,Dakavak Bay,58.05952,-154.69616,58.05945,-154.69467,,129,100,1:29 PM,1:34 PM,,Summer,spring,unknown,"partially cloudy, S wind 7mph",3,no,,1,"This is the first survey for this location. Date entered as 01-01-2000 as a date was required. 

143 meters were surveyed; 129 meters were below the first barrier and 14 meters were surveyed above the first barrier. 
40 meters of exposed intertidal (included in the survey total) were not walked, but binoculars were used to look for any debris (none found). 

Debris was not catalogued as above or below the first barrier for this survey (done in later surveys); however, photos have allowed for most distinctions to be made. This information is described in the Debris Description section.",Yes,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,All debris found below the first barrier
