"Survey Type",Organization,Date,"Survey Year",Country,State,County,"Survey ID","MDMAP ID #","Shoreline Name","Latitude Start","Longitude Start","Latitude End","Longitude End",Length,Slope,"Start Time","End Time","Time of Low Tide","Database Season",Season,"Date of Previous Survey","Storm Activity","Current Weather","Number of Persons Assisting","Large Items?","Debris Behind Back Barrier?","Datasheet Version",Notes,Photos?,Width,"Width - Deviation",Plastic,"Plastic - Concentration","Plastic - Standard Deviation","Hard Plastic Fragments","Hard Plastic Fragments - Concentration","Hard Plastic Fragments - Standard Deviation","Foamed Plastic Fragments","Foamed Plastic Fragments - Concentration","Foamed Plastic Fragments - Standard Deviation","Filmed Plastic Fragments","Filmed Plastic Fragments - Concentration","Filmed Plastic Fragments - Standard Deviation","Food Wrappers","Food Wrappers - Concentration","Food Wrappers - Standard Deviation","Plastic Beverage Bottles","Plastic Beverage Bottles - Concentration","Plastic Beverage Bottles - Standard Deviation","Other Jugs/Containers","Other Jugs/Containers - Concentration","Other Jugs/Containers - Standard Deviation","Bottle/Container Caps","Bottle/Container Caps - Concentration","Bottle/Container Caps - Standard Deviation","Cigar Tips","Cigar Tips - Concentration","Cigar Tips - Standard Deviation",Cigarettes,"Cigarettes - Concentration","Cigarettes - Standard Deviation","Disposable Cigarette Lighters","Disposable Cigarette Lighters - Concentration","Disposable Cigarette Lighters - Standard Deviation","6-Pack Rings","6-Pack Rings - Concentration","6-Pack Rings - Standard Deviation",Bags,"Bags - Concentration","Bags - Standard Deviation","Plastic Rope/Net","Plastic Rope/Net - Concentration","Plastic Rope/Net - Standard Deviation","Buoys & Floats","Buoys & Floats - Concentration","Buoys & Floats - Standard Deviation","Fishing Lures & Line","Fishing Lures & Line - Concentration","Fishing Lures & Line - Standard Deviation",Cups,"Cups - Concentration","Cups - Standard Deviation","Plastic Utensils","Plastic Utensils - Concentration","Plastic Utensils - Standard Deviation",Straws,"Straws - Concentration","Straws - Standard Deviation","Balloons Mylar","Balloons Mylar - Concentration","Balloons Mylar - Standard Deviation","Personal Care Products","Personal Care Products - Concentration","Personal Care Products - Standard Deviation","Plastic Other","Plastic Other - Concentration","Plastic Other - Standard Deviation",Metal,"Metal - Concentration","Metal - Standard Deviation","Aluminum/Tin Cans","Aluminum/Tin Cans - Concentration","Aluminum/Tin Cans - Standard Deviation","Aerosol Cans","Aerosol Cans - Concentration","Aerosol Cans - Standard Deviation","Metal Fragments","Metal Fragments - Concentration","Metal Fragments - Standard Deviation","Metal Other","Metal Other - Concentration","Metal Other - Standard Deviation",Glass,"Glass - Concentration","Glass - Standard Deviation","Glass Beverage Bottles","Glass Beverage Bottles - Concentration","Glass Beverage Bottles - Standard Deviation",Jars,"Jars - Concentration","Jars - Standard Deviation","Glass Fragments","Glass Fragments - Concentration","Glass Fragments - Standard Deviation","Glass Other","Glass Other - Concentration","Glass Other - Standard Deviation",Rubber,"Rubber - Concentration","Rubber - Standard Deviation",Flip-Flops,"Flip-Flops - Concentration","Flip-Flops - Standard Deviation","Rubber Gloves","Rubber Gloves - Concentration","Rubber Gloves - Standard Deviation",Tires,"Tires - Concentration","Tires - Standard Deviation","Balloons Latex","Balloons Latex - Concentration","Balloons Latex - Standard Deviation","Rubber Fragments","Rubber Fragments - Concentration","Rubber Fragments - Standard Deviation","Rubber Other","Rubber Other - Concentration","Rubber Other - Standard Deviation","Processed Lumber","Processed Lumber - Concentration","Processed Lumber - Standard Deviation","Cardboard Cartons","Cardboard Cartons - Concentration","Cardboard Cartons - Standard Deviation","Paper and Cardboard","Paper and Cardboard - Concentration","Paper and Cardboard - Standard Deviation","Paper Bags","Paper Bags - Concentration","Paper Bags - Standard Deviation","Lumber/Building Material","Lumber/Building Material - Concentration","Lumber/Building Material - Standard Deviation","Processed Lumber Other","Processed Lumber Other - Concentration","Processed Lumber Other - Standard Deviation",Cloth/Fabric,"Cloth/Fabric - Concentration","Cloth/Fabric - Standard Deviation","Clothing & Shoes","Clothing & Shoes - Concentration","Clothing & Shoes - Standard Deviation","Gloves (non-rubber)","Gloves (non-rubber) - Concentration","Gloves (non-rubber) - Standard Deviation",Towels/Rags,"Towels/Rags - Concentration","Towels/Rags - Standard Deviation","Rope/Net Pieces (non-nylon)","Rope/Net Pieces (non-nylon) - Concentration","Rope/Net Pieces (non-nylon) - Standard Deviation","Fabric Pieces","Fabric Pieces - Concentration","Fabric Pieces - Standard Deviation","Cloth/Fabric Other","Cloth/Fabric Other - Concentration","Cloth/Fabric Other - Standard Deviation",Unclassified,"Unclassified - Concentration","Unclassified - Standard Deviation","Total Debris","Total Debris - Concentration","Total Debris - Standard Deviation"
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",06-18-2018,"Year 6","United States",CA,Marin,9135,14,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,100,,"10:30 AM","11:00 AM",,Summer,Summer,05-22-2018,None,"Fog, Mild swell",2,no,no,2.0,,10367.jpg,31.2,0.030774774491235,9,0.016109032414619,0.0035117694192211,4,0.0063953184971807,0.0052343040015533,1,0.0033333333333333,0.0066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0016129032258065,0.0032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0031901902920525,0.0036841735610853,0,0,0,1,0.0015772870662461,0.0031545741324921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0032154673283706,0.0037129402427649,0,0,0,0,0,0,0,0,0,2,0.0032154673283706,0.0037129402427649,0,0,0,0,0,0,0,0,0,11,0.01932449974299,0.0051015100062874
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",07-24-2012,"Year 1","United States",CA,Marin,141,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"8:52 am","9:42 am",,Summer,summer,07-24-2012,none,"overcast, fog, moderate wind",0,yes,,1.0,,,35.8,0.021726842782119,12,0.012859520812359,0.013103187600084,6,0.0066559832578859,0.007299639002953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0020080321285141,0.0040160642570281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0020678458514911,0.0023897396869231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0021276595744681,0.0042553191489362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0020678458514911,0.0023897396869231,0,0,0,0,0,0,2,0.0020678458514911,0.0023897396869231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.001004016064257,0.0020080321285141,0,0,0,0,0,0,0,0,0,1,0.001004016064257,0.0020080321285141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.015931382728107,0.015869314348204
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",08-17-2012,"Year 1","United States",CA,Marin,161,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"8:08 am","9:22 am",,Summer,summer,07-24-2012,none,"beaufort 1, 100% cloud cover",0,yes,,1.0,,567.JPG,44,0.014580296087995,23,0.021992657730727,0.020511476511786,14,0.013298969805629,0.016980957056195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00094339622641509,0.0018867924528302,0,0,0,1,0.00094339622641509,0.0018867924528302,0,0,0,0,0,0,0,0,0,2,0.0019419306184012,0.0022425596834388,1,0.00098039215686275,0.0019607843137255,0,0,0,0,0,0,1,0.00098039215686275,0.0019607843137255,0,0,0,0,0,0,0,0,0,3,0.0029041805401406,0.0037424451276554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00094339622641509,0.0018867924528302,0,0,0,0,0,0,1,0.00094339622641509,0.0018867924528302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0.0019607843137255,0.003921568627451,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0019607843137255,0.003921568627451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.024896838270867,0.022601930853079
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",09-17-2012,"Year 1","United States",CA,Marin,181,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"4:45 pm","5:45 pm",,Fall,summer,08-17-2012,none,"partly cloudy",0,no,,1.0,,,60,0,21,0.0175,0.0083333333333333,9,0.0075,0.0041943524640393,0,0,0,0,0,0,1,0.00083333333333333,0.0016666666666667,0,0,0,0,0,0,3,0.0025,0.0031914236925211,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0016666666666667,0.0019245008972988,3,0.0025,0.0031914236925211,0,0,0,0,0,0,1,0.00083333333333333,0.0016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0016666666666667,0.0033333333333333,1,0.00083333333333333,0.0016666666666667,0,0,0,0,0,0,1,0.00083333333333333,0.0016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,9,0.0075,0.0041943524640393,0,0,0,0,0,0,0,0,0,7,0.0058333333333333,0.0056927504255331,2,0.0016666666666667,0.0033333333333333,1,0.00083333333333333,0.0016666666666667,0,0,0,0,0,0,0,0,0,1,0.00083333333333333,0.0016666666666667,0,0,0,0,0,0,0,0,0,32,0.026666666666667,0.011863420280035
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",10-14-2012,"Year 1","United States",CA,Marin,205,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"2:45 pm","4:20 pm",,Fall,fall,09-17-2012,"light rain previous days","light wind",0,yes,,1.0,,,55,0,52,0.047272727272727,0.025367817619947,31,0.028181818181818,0.018151489856814,0,0,0,0,0,0,1,0.00090909090909091,0.0018181818181818,1,0.00090909090909091,0.0018181818181818,0,0,0,2,0.0018181818181818,0.0036363636363636,1,0.00090909090909091,0.0018181818181818,1,0.00090909090909091,0.0018181818181818,0,0,0,0,0,0,0,0,0,3,0.0027272727272727,0.0018181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.010909090909091,0.0093890505362604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,5,0.0045454545454545,0.0045756572334974,0,0,0,0,0,0,0,0,0,5,0.0045454545454545,0.0045756572334974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.051818181818182,0.027272727272727
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",11-11-2012,"Year 1","United States",CA,Marin,213,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"2:30 pm","3:30 pm",,Fall,fall,10-14-2012,"rained one day last week","clear skies, no wind",0,no,,1.0,,,56.4,0.01087381239117,13,0.012207954169272,0.0085080779480928,5,0.0049900199600798,0.0099800399201597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0018861034591563,0.0021852671134418,0,0,0,0,0,0,1,0.00089605734767025,0.0017921146953405,0,0,0,0,0,0,1,0.00088809946714032,0.0017761989342806,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00088809946714032,0.0017761989342806,0,0,0,0,0,0,3,0.0026595744680851,0.0053191489361702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00088652482269504,0.0017730496453901,0,0,0,0,0,0,1,0.00088652482269504,0.0017730496453901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,0.0073325626674038,0.0076814458406926,0,0,0,0,0,0,0,0,0,8,0.0073325626674038,0.0076814458406926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.020427041659371,0.011706038543419
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",12-09-2012,"Year 1","United States",CA,Marin,227,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"12:30 pm","2:45 pm",,Winter,fall,11-11-2012,"three storms and high wind from 11/28 - 12/5",calm,0,yes,,1.0,,628.JPG,67,0.0044939490686135,100,0.075990241102181,0.048880979940023,32,0.024249067164179,0.019190108559221,16,0.012160053099885,0.0079536762212635,6,0.0045235361653272,0.0051528672255948,5,0.0038592494259472,0.0039451880657566,3,0.002284730195178,0.0029382832149705,3,0.0022967494259472,0.0015322662352329,10,0.0075086107921929,0.011010614286789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0045005740528129,0.0070996138768439,2,0.0014925373134328,0.0029850746268657,0,0,0,0,0,0,1,0.00076923076923077,0.0015384615384615,1,0.00078125,0.0015625,3,0.0023197115384615,0.0029502090885518,0,0,0,12,0.0092449411595867,0.0045086761549954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00074626865671642,0.0014925373134328,0,0,0,0,0,0,0,0,0,,,,1,0.00074626865671642,0.0014925373134328,0,0,0,5,0.00378928673938,0.0037414052351112,0,0,0,0,0,0,0,0,0,4,0.0030200559701493,0.0042221127215443,1,0.00076923076923077,0.0015384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0.080525796498278,0.053301055508537
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",01-09-2013,"Year 1","United States",CA,Marin,1593,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"02:00 PM","03:30 PM",,Winter,winter,12-09-2012,calm,"cold, rain, wind",0,no,,1.0,,957.JPG,72,0.0050507627227611,43,0.029633242397327,0.023936124957812,18,0.012475415556401,0.0086725009852302,3,0.002055576703464,0.0025981890363881,1,0.00067567567567568,0.0013513513513514,3,0.0020743454722328,0.0013837085765138,1,0.00067567567567568,0.0013513513513514,0,0,0,1,0.00067567567567568,0.0013513513513514,0,0,0,1,0.00067567567567568,0.0013513513513514,0,0,0,0,0,0,0,0,0,7,0.0048055978513725,0.0046171539254221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0013799010277884,0.0015940543757102,0,0,0,6,0.0041397030833651,0.0047821631271306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,0.002027027027027,0.0040540540540541,0,0,0,0,0,0,0,0,0,3,0.002027027027027,0.0040540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.031660269424354,0.027129080769559
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",02-03-2013,"Year 1","United States",CA,Marin,1605,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"10:30 AM","12:00 PM",,Winter,winter,01-09-2013,none,sunny/overcast,0,yes,,1.0,"items of interest near plot - rope, beam, 2'x 6'x 4', and balloon (removed)","969.JPG,970.JPG,977.JPG,978.JPG",69,0.0077151674981046,48,0.035819679042185,0.025049228069269,17,0.012708468002586,0.010720457029259,14,0.010303509363612,0.0037582246812036,0,0,0,4,0.0030090497737557,0.0034763187639618,0,0,0,0,0,0,4,0.0029541047188106,0.0024031824936388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00072463768115942,0.0014492753623188,0,0,0,0,0,0,0,0,0,1,0.00076923076923077,0.0015384615384615,3,0.0023076923076923,0.0046153846153846,1,0.00073529411764706,0.0014705882352941,0,0,0,3,0.0023076923076923,0.0046153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00073529411764706,0.0014705882352941,0,0,0,0,0,0,1,0.00073529411764706,0.0014705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.00073529411764706,0.0014705882352941,0,0,0,0,0,0,0,0,0,1,0.00073529411764706,0.0014705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.03729026727748,0.025634378704548
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",03-02-2013,"Year 1","United States",CA,Marin,1625,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"08:00 AM","09:00 AM",,Spring,winter,02-03-2013,none,"partly overcast, fog lifting, cool",0,yes,,1.0,,988.JPG,66.7,0.0094552967195336,48,0.034386098816324,0.020358152936073,21,0.014840064921315,0.014885173295217,2,0.0014838395780084,0.0017135751626664,7,0.0051565847032431,0.0051512186971646,0,0,0,0,0,0,3,0.0020689655172414,0.0041379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0013938805245265,0.001609690445159,2,0.0014838395780084,0.0017135751626664,0,0,0,0,0,0,0,0,0,1,0.0007496251874063,0.0014992503748126,5,0.0036119344931369,0.0015113100979479,0,0,0,0,0,0,5,0.003597364313438,0.0027182941057574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.00073421439060206,0.0014684287812041,0,0,0,0,0,0,0,0,0,1,0.00073421439060206,0.0014684287812041,0,0,0,1,0.00068965517241379,0.0013793103448276,0,0,0,0,0,0,0,0,0,1,0.00068965517241379,0.0013793103448276,0,0,0,0,0,0,0,0,0,50,0.03580996837934,0.021630773300608
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",04-04-2013,"Year 1","United States",CA,Marin,1693,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"12:00 PM","01:00 PM",,Spring,spring,03-02-2013,none,"overcast, windy",0,yes,,1.0,,1167.JPG,63,0.002916059217599,33,0.025735462454212,0.0062015956974713,9,0.0070072115384615,0.0053418596420539,5,0.0038825931013431,0.0038623271976676,0,0,0,4,0.0031129807692308,0.0044194827579292,0,0,0,0,0,0,5,0.0039558531746032,0.006011661243038,1,0.00078125,0.0015625,1,0.00078125,0.0015625,0,0,0,0,0,0,0,0,0,2,0.0015504807692308,0.0017904485618865,0,0,0,0,0,0,2,0.0015749007936508,0.0018186515404582,0,0,0,2,0.0015504807692308,0.0017904485618865,1,0.00076923076923077,0.0015384615384615,1,0.00076923076923077,0.0015384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0.0015749007936508,0.0018186515404582,0,0,0,0,0,0,0,0,0,2,0.0015749007936508,0.0018186515404582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.027310363247863,0.006253138137582
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",05-06-2013,"Year 1","United States",CA,Marin,1770,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"12:20 PM","2:00 PM",,Spring,spring,04-04-2013,none,overcast,0,no,,1.0,,,61,0.0053571428571429,44,0.035737704918033,0.012776431840358,10,0.0081869633099141,0.005861229255949,1,0.00083333333333333,0.0016666666666667,0,0,0,3,0.0024206349206349,0.0030542668896657,0,0,0,0,0,0,8,0.0064545927660682,0.0025535949100051,1,0.00083333333333333,0.0016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0016133229247983,0.0018633894134757,0,0,0,0,0,0,1,0.00083333333333333,0.0016666666666667,0,0,0,2,0.0015873015873016,0.0031746031746032,1,0.00083333333333333,0.0016666666666667,0,0,0,15,0.012141556075982,0.0030283113399615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0.0016133229247983,0.0018633894134757,0,0,0,1,0.00081967213114754,0.0016393442622951,0,0,0,1,0.00079365079365079,0.0015873015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.037351027842831,0.01170601153504
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",05-31-2013,"Year 1","United States",CA,Marin,2156,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"8:20 AM","10:15 AM",,Spring,spring,05-06-2013,"1/4 inch rain in last week","clear, windy",2,no,,1.0,"windy in past several days and most debris is buried",,65,0,19,0.014615384615385,0.0095252182671829,10,0.0076923076923077,0.0064051261522035,0,0,0,0,0,0,0,0,0,1,0.00076923076923077,0.0015384615384615,0,0,0,1,0.00076923076923077,0.0015384615384615,1,0.00076923076923077,0.0015384615384615,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0015384615384615,0.0030769230769231,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00076923076923077,0.0015384615384615,0,0,0,1,0.00076923076923077,0.0015384615384615,2,0.0015384615384615,0.0017764623667373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00076923076923077,0.0015384615384615,0,0,0,1,0.00076923076923077,0.0015384615384615,0,0,0,,,,0,0,0,0,0,0,1,0.00076923076923077,0.0015384615384615,0,0,0,0,0,0,0,0,0,1,0.00076923076923077,0.0015384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.016153846153846,0.010166270564923
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",06-27-2013,"Year 1","United States",CA,Marin,2160,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"7:50 AM","10:00 AM",,Summer,summer,05-31-2013,"heavy rain two days ago","fog, lifting to sun",2,no,,1.0,,,70,0.0053571428571429,64,0.045508806262231,0.017708151644977,34,0.024227005870841,0.013408653898391,1,0.00071428571428571,0.0014285714285714,1,0.00071428571428571,0.0014285714285714,2,0.0014285714285714,0.0016495721976846,1,0.00071428571428571,0.0014285714285714,0,0,0,5,0.0034833659491194,0.0034324949923289,1,0.00071428571428571,0.0014285714285714,0,0,0,0,0,0,0,0,0,3,0.0021428571428571,0.0042857142857143,4,0.0028571428571429,0.0023328473740792,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0035420743639922,0.0014491983234109,1,0.00071428571428571,0.0014285714285714,0,0,0,6,0.0042563600782779,0.0016841498346316,1,0.00071428571428571,0.0014285714285714,0,0,0,0,0,0,1,0.00071428571428571,0.0014285714285714,0,0,0,4,0.0028571428571429,0.0032991443953693,0,0,0,0,0,0,4,0.0028571428571429,0.0032991443953693,0,0,0,2,0.001399217221135,0.0016163878127517,0,0,0,1,0.00068493150684932,0.0013698630136986,0,0,0,,,,0,0,0,1,0.00071428571428571,0.0014285714285714,2,0.0014285714285714,0.0016495721976846,0,0,0,0,0,0,0,0,0,1,0.00071428571428571,0.0014285714285714,1,0.00071428571428571,0.0014285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071428571428571,0.0014285714285714,73,0.052622309197652,0.021633004229338
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",08-22-2013,"Year 2","United States",CA,Marin,2207,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"6:20 AM","8:10 AM",,Summer,summer,07-25-2013,none,"overcast, calm",2,no,,1.0,,,81,0.0085017005101701,25,0.015990903183886,0.012798299844108,8,0.0050272092267706,0.0053315191975612,0,0,0,0,0,0,2,0.0013157894736842,0.0026315789473684,0,0,0,0,0,0,2,0.0013157894736842,0.0026315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000625,0.00125,0,0,0,0,0,0,1,0.00061728395061728,0.0012345679012346,1,0.00061728395061728,0.0012345679012346,3,0.0019407894736842,0.0025089291142024,0,0,0,2,0.0012751786874594,0.0014739421774576,5,0.0032565789473684,0.0049877215351952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000625,0.00125,0,0,0,0,0,0,1,0.000625,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0.0012345679012346,0.0024691358024691,0,0,0,0,0,0,0,0,0,2,0.0012345679012346,0.0024691358024691,0,0,0,2,0.0012422839506173,0.0014345212854456,1,0.00061728395061728,0.0012345679012346,0,0,0,0,0,0,0,0,0,1,0.000625,0.00125,0,0,0,0,0,0,30,0.019092755035737,0.010543686675002
Standing-Stock,"Gulf of the Farallones National Marine Sanctuary",07-25-2013,"Year 2","United States",CA,Marin,2253,15,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,100,,"08:00 AM","09:30 AM",,Summer,summer,06-27-2013,none,fog,2,yes,,1.0,,,71,0.0092213889195415,41,0.027581373671669,0.018177399343612,11,0.0073361798019332,0.0055006978968228,2,0.0013342821562,0.0015417915411167,2,0.0012987012987013,0.0025974025974026,4,0.0026502994722173,0.002121859377884,1,0.00066666666666667,0.0013333333333333,0,0,0,7,0.0047224100100812,0.0046933960258837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0020558235256287,0.0013719210238601,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0020558235256287,0.0013719210238601,0,0,0,0,0,0,8,0.0054611872146119,0.0092305955837756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,11,0.0073776941432739,0.0044085510806491,0,0,0,0,0,0,0,0,0,8,0.005412326177906,0.0031399052731705,3,0.001965367965368,0.0024930855825601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.034959067814943,0.015659087974775
