UniqueID,Dataset,Date,Year,Month,Day,Latitude 1,Longitude 1,Latitude 2,Longitude 2,Country,Total Area,Total Area Unit,Total Item Count,Plastic Raw Count,Cloth Raw Count,Rubber Raw Count,Processed Lumbar Raw Count,Metal Raw Count,Glass Raw Count,Other Raw Count,Fishing Gear Raw Count
151,Marine LitterWatch,20180410,2018,04,10,45.53593545,13.60225756,45.53680532,13.60188741,SI,101,meters,203.0,158.0,3.0,0.0,20.0,12.0,10.0,0.0,0
152,Marine LitterWatch,20170815,2017,08,15,47.325098600000004,9.295418846,47.32484209,9.295691383,CH,35,meters,9.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0
153,Marine LitterWatch,20150605,2015,06,05,48.3962,-4.43329,48.3962,-4.43229,FR,73,meters,625.0,614.0,0.0,3.0,0.0,8.0,0.0,0.0,0
154,Marine LitterWatch,20170506,2017,05,06,47.69152541,8.717210402000001,47.69072451,8.715379336,DE,163,meters,10.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0
155,Marine LitterWatch,20170420,2017,04,20,38.10393,13.394979999999999,38.10393,13.395979999999998,IT,100,meters,3999.0,3682.0,111.0,74.0,18.0,43.0,67.0,4.0,0
156,Marine LitterWatch,20180613,2018,06,13,59.94981017,29.58234458,59.95013236,29.58065494,RU,100,meters,97.0,45.0,3.0,6.0,22.0,15.0,6.0,0.0,0
157,Marine LitterWatch,20171206,2017,12,06,47.40291945,8.605145777,47.40278261,8.604494396,CH,51,meters,19.0,14.0,0.0,0.0,3.0,2.0,0.0,0.0,0
158,Marine LitterWatch,20170410,2017,04,10,47.21956093,8.691936547000001,47.21952652,8.692155963,,17,meters,40.0,35.0,0.0,2.0,2.0,1.0,0.0,0.0,0
159,Marine LitterWatch,20171020,2017,10,20,46.88312064,7.353188932,46.88348981,7.353139568,CH,41,meters,111.0,81.0,1.0,0.0,18.0,11.0,0.0,0.0,0
160,Marine LitterWatch,20150513,2015,05,13,47.5524,-2.7850599999999996,47.5524,-2.7840599999999998,FR,75,meters,80.0,60.0,0.0,0.0,0.0,10.0,10.0,0.0,0
161,Marine LitterWatch,20161013,2016,10,13,43.23546219,13.77684975,43.236290000000004,13.77635,IT,101,meters,218.0,170.0,6.0,13.0,7.0,18.0,4.0,0.0,0
162,Marine LitterWatch,20150516,2015,05,16,48.943999999999996,-1.56266,48.943999999999996,-1.56166,FR,72,meters,225.0,214.0,4.0,0.0,0.0,6.0,1.0,0.0,0
163,Marine LitterWatch,20171006,2017,10,06,47.05711183,8.287914508,47.05698005,8.287949971,CH,14,meters,28.0,9.0,5.0,0.0,3.0,7.0,4.0,0.0,0
164,Marine LitterWatch,20170829,2017,08,29,46.40286928,6.281935828,46.40293208,6.281920386,CH,7,meters,28.0,24.0,0.0,0.0,2.0,2.0,0.0,0.0,0
165,Marine LitterWatch,20170807,2017,08,07,47.16922077,7.558994821000001,47.16909278,7.558936715,CH,15,meters,29.0,2.0,0.0,0.0,0.0,2.0,24.0,1.0,0
166,Marine LitterWatch,20150412,2015,04,12,44.3906,8.66248,44.3906,8.66348,IT,79,meters,155.0,116.0,10.0,4.0,0.0,18.0,7.0,0.0,0
167,Marine LitterWatch,20180131,2018,01,31,47.03839843,7.108311404,47.03861686,7.107976582,CH,35,meters,146.0,109.0,24.0,1.0,0.0,4.0,8.0,0.0,0
168,Marine LitterWatch,20180210,2018,02,10,47.19540185,8.540236952999999,47.19529442,8.540653772,CH,34,meters,15.0,9.0,0.0,1.0,2.0,1.0,2.0,0.0,0
169,Marine LitterWatch,20180119,2018,01,19,47.34588993,8.536154524,47.34633013,8.536054832,CH,50,meters,78.0,30.0,1.0,4.0,17.0,21.0,5.0,0.0,0
170,Marine LitterWatch,20170511,2017,05,11,47.21194415,7.574014409,47.21059866,7.5748385979999995,CH,162,meters,12.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0
171,Marine LitterWatch,20171104,2017,11,04,47.19540185,8.540236952999999,47.19529442,8.540653772,CH,34,meters,27.0,12.0,0.0,0.0,13.0,2.0,0.0,0.0,0
172,Marine LitterWatch,20180227,2018,02,27,47.123696,7.539627,47.12369645,7.539510000000001,CH,9,meters,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
173,Marine LitterWatch,20180802,2018,08,02,44.08305322,9.887071065,44.08331811,9.884371734,IT,218,meters,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Marine LitterWatch,20170528,2017,05,28,46.96270889,7.025968066,46.96272914,7.026020293999999,CH,5,meters,27.0,22.0,1.0,0.0,2.0,2.0,0.0,0.0,0
175,Marine LitterWatch,20150603,2015,06,03,48.6593,-1.9978099999999999,48.6593,-1.9968099999999998,FR,73,meters,177.0,146.0,0.0,0.0,0.0,1.0,30.0,0.0,0
176,Marine LitterWatch,20150531,2015,05,31,45.3782,-1.15937,45.3782,-1.1583700000000001,FR,78,meters,466.0,429.0,0.0,0.0,0.0,9.0,28.0,0.0,0
177,Marine LitterWatch,20180910,2018,09,10,45.53593545,13.60225756,45.53680532,13.60188741,SI,101,meters,383.0,354.0,2.0,3.0,11.0,4.0,7.0,2.0,0
178,Marine LitterWatch,20180330,2018,03,30,47.02995659,8.410800962,47.02945143,8.41128942,CH,67,meters,27.0,23.0,0.0,2.0,0.0,0.0,2.0,0.0,0
179,Marine LitterWatch,20150801,2015,08,01,43.4077,-2.69753,43.4077,-2.69653,ES,81,meters,174.0,173.0,0.0,1.0,0.0,0.0,0.0,0.0,0
180,Marine LitterWatch,20150321,2015,03,21,41.1742,-8.69091,41.1742,-8.689910000000001,PT,84,meters,1090.0,1000.0,20.0,20.0,0.0,40.0,10.0,0.0,0
181,Marine LitterWatch,20170520,2017,05,20,47.14139385,8.760358841,47.141986200000005,8.760347462999999,CH,66,meters,27.0,9.0,2.0,1.0,2.0,6.0,6.0,1.0,0
182,Marine LitterWatch,20180914,2018,09,14,-33.97960684,25.5624207,-33.98129517,25.56241141,,187,meters,73.0,61.0,0.0,1.0,4.0,3.0,4.0,0.0,0
183,Marine LitterWatch,20170722,2017,07,22,47.12182823,9.299551653,47.12170236,9.299250399,CH,26,meters,348.0,289.0,7.0,8.0,8.0,12.0,4.0,20.0,0
184,Marine LitterWatch,20170705,2017,07,05,47.43112814,8.492924315,47.43138512,8.493669863,CH,63,meters,88.0,68.0,0.0,1.0,17.0,0.0,0.0,2.0,0
185,Marine LitterWatch,20170410,2017,04,10,55.66975815,12.08215544,55.66976210000001,12.08374761,DK,99,meters,18.0,12.0,0.0,1.0,5.0,0.0,0.0,0.0,0
186,Marine LitterWatch,20171227,2017,12,27,47.5036817,7.607008497000001,47.50400169,7.607005387999999,CH,36,meters,76.0,61.0,0.0,1.0,0.0,9.0,5.0,0.0,0
187,Marine LitterWatch,20181029,2018,10,29,57.74860901,10.58123183,57.74891554,10.58281088,DK,99,meters,367.0,276.0,4.0,23.0,15.0,1.0,42.0,6.0,0
188,Marine LitterWatch,20150523,2015,05,23,-21.8614,165.815,-21.8614,165.81599999999997,Int,181,meters,854.0,746.0,6.0,2.0,0.0,60.0,40.0,0.0,0
189,Marine LitterWatch,20151025,2015,10,25,43.6548,7.1618699999999995,43.6548,7.16287,FR,81,meters,4460.0,3200.0,50.0,10.0,0.0,600.0,600.0,0.0,0
190,Marine LitterWatch,20160514,2016,05,14,40.154309999999995,15.15285,40.154309999999995,15.15385,IT,100,meters,78.0,50.0,0.0,1.0,15.0,3.0,9.0,0.0,0
191,Marine LitterWatch,20150607,2015,06,07,48.701,-4.0559199999999995,48.701,-4.05492,FR,73,meters,475.0,412.0,7.0,6.0,0.0,10.0,40.0,0.0,0
192,Marine LitterWatch,20130627,2013,06,27,55.25691057,12.40040676,55.25678738,12.39880245,DK,102,meters,24.0,16.0,2.0,0.0,4.0,2.0,0.0,0.0,0
193,Marine LitterWatch,20140407,2014,04,07,44.0462,28.64498,44.0453,28.645359999999997,RO,105,meters,131.0,99.0,4.0,5.0,6.0,7.0,8.0,2.0,0
194,Marine LitterWatch,20180417,2018,04,17,44.0462,28.64498,44.0453,28.645359999999997,RO,105,meters,970.0,771.0,19.0,10.0,26.0,21.0,123.0,0.0,0
195,Marine LitterWatch,20170825,2017,08,25,47.5036817,7.607008497000001,47.50400169,7.607005387999999,CH,36,meters,66.0,50.0,1.0,0.0,0.0,12.0,3.0,0.0,0
196,Marine LitterWatch,20150627,2015,06,27,42.9855,27.892316700000002,42.98335,27.892666700000003,BG,239,meters,588.0,545.0,9.0,0.0,7.0,3.0,24.0,0.0,0
197,Marine LitterWatch,20170713,2017,07,13,47.40002469,8.484684678999999,47.40047043,8.484395636,CH,54,meters,35.0,21.0,0.0,0.0,4.0,8.0,2.0,0.0,0
198,Marine LitterWatch,20170407,2017,04,07,47.67240653,9.011037114,47.674287899999996,9.035788802,CH,1853,meters,611.0,313.0,2.0,20.0,10.0,20.0,245.0,1.0,0
199,Marine LitterWatch,20180423,2018,04,23,0.000363537,0.000155398,0.000363537,0.000155407,IT,100,meters,761.0,754.0,0.0,1.0,1.0,5.0,0.0,0.0,0
200,Marine LitterWatch,20170708,2017,07,08,47.19540185,8.540236952999999,47.19529442,8.540653772,CH,34,meters,24.0,10.0,1.0,2.0,4.0,3.0,1.0,3.0,0
201,Marine LitterWatch,20160109,2016,01,09,49.3493,-0.754409,49.3493,-0.753409,FR,72,meters,1645.0,1489.0,49.0,0.0,0.0,99.0,8.0,0.0,0
202,Marine LitterWatch,20160427,2016,04,27,53.788766,-6.231634643,53.78306094,-6.2371131029999995,IE,728,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
203,Marine LitterWatch,20161011,2016,10,11,44.19412,28.655379999999997,44.19321,28.65575,RO,105,meters,7491.0,7110.0,28.0,6.0,236.0,103.0,5.0,3.0,0
204,Marine LitterWatch,20150415,2015,04,15,44.51666263,14.29015576,44.51709407,14.28949057,SI,71,meters,2186.0,2166.0,0.0,0.0,8.0,8.0,4.0,0.0,0
205,Marine LitterWatch,20180917,2018,09,17,53.18137407,4.851941471,53.17520489,4.868717069,NL,1315,meters,881.0,859.0,11.0,1.0,7.0,1.0,2.0,0.0,0
206,Marine LitterWatch,20170914,2017,09,14,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,30.0,10.0,0.0,0.0,15.0,4.0,1.0,0.0,0
207,Marine LitterWatch,20170925,2017,09,25,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,18.0,12.0,0.0,0.0,4.0,2.0,0.0,0.0,0
208,Marine LitterWatch,20170418,2017,04,18,40.80679,14.33576,40.80679,14.33676,IT,100,meters,1009.0,786.0,30.0,10.0,102.0,52.0,29.0,0.0,0
209,Marine LitterWatch,20170504,2017,05,04,47.40025153,8.485410987,47.4000375,8.485633769,CH,29,meters,46.0,10.0,0.0,2.0,9.0,14.0,9.0,2.0,0
210,Marine LitterWatch,20150321,2015,03,21,43.078,5.8977,43.078,5.8987,FR,81,meters,385.0,365.0,5.0,0.0,0.0,10.0,5.0,0.0,0
211,Marine LitterWatch,20170714,2017,07,14,47.41030895,8.112553668,47.41063741,8.112171449,CH,46,meters,13.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,0
212,Marine LitterWatch,20170910,2017,09,10,47.02995659,8.410800962,47.02945143,8.41128942,CH,67,meters,29.0,22.0,1.0,0.0,1.0,1.0,3.0,1.0,0
213,Marine LitterWatch,20140522,2014,05,22,36.6735,15.112379999999998,36.6735,15.11338,IT,100,meters,1173.0,701.0,0.0,9.0,250.0,111.0,102.0,0.0,0
214,Marine LitterWatch,20180516,2018,05,16,43.42974381,-8.233085274,43.42458368,-8.218277582,ES,1328,meters,137.0,133.0,2.0,0.0,0.0,0.0,2.0,0.0,0
215,Marine LitterWatch,20150409,2015,04,09,48.5258,-2.65401,48.5258,-2.6530099999999996,FR,73,meters,448.0,378.0,10.0,0.0,0.0,10.0,50.0,0.0,0
216,Marine LitterWatch,20170712,2017,07,12,47.39453926,8.513443532,47.394408899999995,8.5139733,CH,42,meters,197.0,177.0,1.0,2.0,8.0,6.0,2.0,1.0,0
217,Marine LitterWatch,20180327,2018,03,27,47.123696,7.539627,47.12369645,7.539510000000001,CH,9,meters,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
218,Marine LitterWatch,20170522,2017,05,22,47.67263329,9.081246182000001,47.67243646,9.081077475,CH,25,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
219,Marine LitterWatch,20150515,2015,05,15,47.632,-2.76376,47.632,-2.7627599999999997,FR,74,meters,2366.0,1528.0,2.0,2.0,0.0,34.0,800.0,0.0,0
220,Marine LitterWatch,20170728,2017,07,28,47.35395734,8.550474341000001,47.3544311,8.55053981,CH,53,meters,1006.0,854.0,5.0,16.0,41.0,42.0,31.0,17.0,0
221,Marine LitterWatch,20170930,2017,09,30,47.5036817,7.607008497000001,47.50400169,7.607005387999999,CH,36,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
222,Marine LitterWatch,20171013,2017,10,13,47.40566917,8.066017963,47.40528554,8.065563868,CH,55,meters,105.0,76.0,2.0,0.0,21.0,6.0,0.0,0.0,0
223,Marine LitterWatch,20160415,2016,04,15,55.675734999999996,11.965765,55.675801,11.96423,DK,97,meters,31.0,20.0,0.0,2.0,0.0,0.0,9.0,0.0,0
224,Marine LitterWatch,20170525,2017,05,25,46.40286928,6.281935828,46.40293208,6.281920386,CH,7,meters,97.0,75.0,0.0,1.0,11.0,10.0,0.0,0.0,0
225,Marine LitterWatch,20141203,2014,12,03,45.52819299,13.57499749,45.52767109,13.576006,SI,98,meters,196.0,102.0,0.0,3.0,2.0,6.0,82.0,1.0,0
226,Marine LitterWatch,20170821,2017,08,21,47.31242173,8.526254935,47.31196494,8.526473898999999,CH,53,meters,81.0,68.0,0.0,0.0,6.0,4.0,3.0,0.0,0
227,Marine LitterWatch,20170419,2017,04,19,40.49814,14.932820000000001,40.49814,14.93382,IT,100,meters,685.0,592.0,20.0,12.0,24.0,14.0,20.0,3.0,0
228,Marine LitterWatch,20180416,2018,04,16,43.83461,28.59051,43.833690000000004,28.59055,RO,102,meters,1305.0,1014.0,47.0,5.0,31.0,100.0,107.0,1.0,0
229,Marine LitterWatch,20170915,2017,09,15,47.128618100000004,8.191873683999999,47.12875135,8.191974287999999,CH,16,meters,306.0,35.0,0.0,0.0,1.0,9.0,261.0,0.0,0
230,Marine LitterWatch,20140510,2014,05,10,57.05087318,28.30370879,56.05698710000001,12.59912401,DK,958745,meters,264.0,260.0,4.0,0.0,0.0,0.0,0.0,0.0,0
231,Marine LitterWatch,20171222,2017,12,22,47.17821571,8.48001275,47.17805451,8.480429569,CH,36,meters,18.0,12.0,0.0,1.0,4.0,1.0,0.0,0.0,0
232,Marine LitterWatch,20161002,2016,10,02,37.81987127,23.76909557,37.81725027,23.76714618,GR,339,meters,4245.0,3418.0,1.0,47.0,312.0,243.0,224.0,0.0,0
233,Marine LitterWatch,20170712,2017,07,12,55.710285999999996,12.107316,55.71042218,12.10888983,DK,100,meters,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0
234,Marine LitterWatch,20170410,2017,04,10,47.23297549,8.401012085,47.23318606,8.401218684,CH,28,meters,45.0,29.0,0.0,0.0,4.0,1.0,10.0,1.0,0
235,Marine LitterWatch,20170924,2017,09,24,47.35395734,8.550474341000001,47.3544311,8.55053981,CH,53,meters,369.0,309.0,0.0,2.0,10.0,18.0,28.0,2.0,0
236,Marine LitterWatch,20160430,2016,04,30,41.28613,13.25821,41.28613,13.259210000000001,IT,100,meters,35.0,0.0,3.0,0.0,0.0,0.0,32.0,0.0,0
237,Marine LitterWatch,20170501,2017,05,01,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0
238,Marine LitterWatch,20181025,2018,10,25,52.58652982,-9.869658417,52.58831171,-9.876669361,IE,509,meters,568.0,559.0,5.0,0.0,1.0,2.0,1.0,0.0,0
239,Marine LitterWatch,20170926,2017,09,26,47.254754,8.687503762999999,47.2546799,8.687641299,CH,13,meters,44.0,3.0,0.0,0.0,0.0,0.0,41.0,0.0,0
240,Marine LitterWatch,20180226,2018,02,26,47.21954684,8.691961124,47.21951575,8.692141398,CH,14,meters,38.0,30.0,0.0,0.0,2.0,3.0,3.0,0.0,0
241,Marine LitterWatch,20150505,2015,05,05,21.0079,-10.9408,21.0079,-10.9398,Int,115,meters,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0
242,Marine LitterWatch,20180321,2018,03,21,34.95961322,32.31190207,34.95882889,32.31134417,CY,101,meters,156.0,145.0,0.0,3.0,6.0,2.0,0.0,0.0,0
243,Marine LitterWatch,20171104,2017,11,04,47.65583658,8.955316774,47.65394064,8.951153569,DE,375,meters,23.0,10.0,0.0,3.0,1.0,0.0,9.0,0.0,0
244,Marine LitterWatch,20170714,2017,07,14,52.37363522,4.524631616000001,52.40081094,4.542742078,NL,3259,meters,340.0,291.0,44.0,0.0,0.0,0.0,5.0,0.0,0
245,Marine LitterWatch,20170505,2017,05,05,47.41030895,8.112553668,47.41063741,8.112171449,CH,46,meters,13.0,1.0,0.0,1.0,2.0,9.0,0.0,0.0,0
246,Marine LitterWatch,20170703,2017,07,03,47.42564913,8.69070622,47.42564218,8.690891203,CH,14,meters,10.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0
247,Marine LitterWatch,20171028,2017,10,28,47.40798906,8.409539782000001,47.40852153,8.409789939,CH,62,meters,40.0,22.0,2.0,0.0,13.0,2.0,1.0,0.0,0
248,Marine LitterWatch,20180414,2018,04,14,42.9855,27.892316700000002,42.98335,27.892666700000003,BG,239,meters,381.0,345.0,2.0,10.0,1.0,3.0,20.0,0.0,0
249,Marine LitterWatch,20130920,2013,09,20,41.15706573,18.10837537,45.53748768,13.60926308,SI,607810,meters,52.0,44.0,2.0,0.0,0.0,1.0,5.0,0.0,0
250,Marine LitterWatch,20150614,2015,06,14,38.8385,16.2211,38.8385,16.2221,IT,88,meters,821.0,755.0,20.0,0.0,0.0,16.0,30.0,0.0,0
251,Marine LitterWatch,20160514,2016,05,14,38.93238,16.916529999999998,38.93238,16.91753,IT,100,meters,71.0,53.0,0.0,2.0,0.0,6.0,10.0,0.0,0
252,Marine LitterWatch,20170424,2017,04,24,43.67726,13.289660000000001,43.67726,13.29066,IT,100,meters,373.0,307.0,2.0,8.0,16.0,20.0,18.0,2.0,0
253,Marine LitterWatch,20170411,2017,04,11,44.28098,28.622359999999997,44.28002,28.622220000000002,RO,107,meters,1638.0,971.0,26.0,9.0,59.0,491.0,82.0,0.0,0
254,Marine LitterWatch,20171203,2017,12,03,47.55774291,7.617291605,47.55737978,7.617696603,DE,50,meters,56.0,14.0,0.0,0.0,0.0,10.0,32.0,0.0,0
255,Marine LitterWatch,20190321,2019,03,21,55.71973462,12.58348968,55.72070228,12.58335494,DK,108,meters,113.0,64.0,28.0,1.0,15.0,0.0,5.0,0.0,0
256,Marine LitterWatch,20170614,2017,06,14,47.40940032,8.446933417999999,47.40940959,8.447313214,CH,28,meters,25.0,19.0,3.0,0.0,0.0,3.0,0.0,0.0,0
257,Marine LitterWatch,20170506,2017,05,06,59.463007999999995,24.66896179,59.46416365,24.68302888,EE,802,meters,2471.0,1347.0,49.0,26.0,37.0,98.0,913.0,1.0,0
258,Marine LitterWatch,20160412,2016,04,12,44.28098,28.622359999999997,44.28002,28.622220000000002,RO,107,meters,1101.0,852.0,45.0,7.0,74.0,56.0,66.0,1.0,0
259,Marine LitterWatch,20171011,2017,10,11,54.10038847,-6.255251981,54.10042028,-6.255111954,UK,10,meters,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260,Marine LitterWatch,20180419,2018,04,19,35.0483856,32.35729408,35.04891497,32.3563768,CY,104,meters,1903.0,1019.0,61.0,88.0,237.0,172.0,326.0,0.0,0
261,Marine LitterWatch,20170502,2017,05,02,47.04453213,8.418568937,47.04472764,8.418664934,CH,23,meters,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
262,Marine LitterWatch,20180326,2018,03,26,47.32543607,8.519119455,47.32629067,8.519485579,CH,99,meters,13.0,0.0,0.0,0.0,4.0,3.0,5.0,1.0,0
263,Marine LitterWatch,20171027,2017,10,27,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,26.0,10.0,0.0,0.0,10.0,6.0,0.0,0.0,0
264,Marine LitterWatch,20140916,2014,09,16,43.33215578,-1.948034847,43.32899348,-1.9455432959999999,ES,405,meters,100.0,97.0,0.0,0.0,0.0,3.0,0.0,0.0,0
265,Marine LitterWatch,20150328,2015,03,28,50.65810185,-3.280212053,50.65886133,-3.278261291,UK,160,meters,107.0,96.0,2.0,2.0,1.0,3.0,3.0,0.0,0
266,Marine LitterWatch,20141201,2014,12,01,45.49990239,13.58826373,45.50321108,13.590001800000001,SI,392,meters,1145.0,934.0,8.0,7.0,72.0,122.0,2.0,0.0,0
267,Marine LitterWatch,20170508,2017,05,08,47.19150123,8.618421357999999,47.19110211,8.618737454,CH,50,meters,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
268,Marine LitterWatch,20130823,2013,08,23,41.15706573,18.10837537,45.53748768,13.60926308,SI,607810,meters,223.0,205.0,1.0,2.0,5.0,5.0,5.0,0.0,0
269,Marine LitterWatch,20180228,2018,02,28,46.9235719,7.488301149,46.92352772,7.488904817000001,CH,46,meters,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
270,Marine LitterWatch,20151203,2015,12,03,43.69637225,28.56580627,43.6944412,28.56424458,BG,249,meters,535.0,487.0,9.0,6.0,16.0,9.0,8.0,0.0,0
271,Marine LitterWatch,20180112,2018,01,12,47.325098600000004,9.295418846,47.32484209,9.295691383,CH,35,meters,17.0,3.0,0.0,0.0,1.0,6.0,7.0,0.0,0
272,Marine LitterWatch,20141007,2014,10,07,43.82811717,28.59268442,43.80938513,28.58947249,RO,2097,meters,284.0,258.0,14.0,0.0,8.0,1.0,3.0,0.0,0
273,Marine LitterWatch,20180322,2018,03,22,47.26842718,8.864125149,47.26831725,8.864092428,CH,12,meters,7.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0
274,Marine LitterWatch,20180329,2018,03,29,47.5036817,7.607008497000001,47.50400169,7.607005387999999,CH,36,meters,21.0,15.0,2.0,0.0,2.0,2.0,0.0,0.0,0
275,Marine LitterWatch,20180423,2018,04,23,0.000366801,0.000127845,0.000366801,0.000127854,IT,100,meters,870.0,589.0,4.0,5.0,91.0,18.0,155.0,8.0,0
276,Marine LitterWatch,20180622,2018,06,22,55.683035,11.99125,55.682251,11.99203,DK,100,meters,9.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0
277,Marine LitterWatch,20180424,2018,04,24,0.00034212099999999997,0.00011743100000000001,0.00034212099999999997,0.00011744,IT,100,meters,460.0,353.0,8.0,7.0,32.0,42.0,18.0,0.0,0
278,Marine LitterWatch,20170930,2017,09,30,47.50629918,9.436171386,47.50564823,9.436930447,CH,92,meters,139.0,98.0,4.0,5.0,20.0,10.0,2.0,0.0,0
279,Marine LitterWatch,20170409,2017,04,09,47.41024245,9.320376016,47.41049912,9.320739558,CH,39,meters,78.0,34.0,0.0,0.0,6.0,28.0,10.0,0.0,0
280,Marine LitterWatch,20170419,2017,04,19,55.55767488,12.57666753,55.55761141,12.57508718,DK,99,meters,123.0,89.0,3.0,2.0,13.0,2.0,2.0,12.0,0
281,Marine LitterWatch,20150412,2015,04,12,43.8161,-1.4045100000000001,43.8161,-1.40351,FR,80,meters,558.0,543.0,10.0,0.0,0.0,0.0,5.0,0.0,0
282,Marine LitterWatch,20180129,2018,01,29,47.40798906,8.409539782000001,47.40852153,8.409789939,CH,62,meters,50.0,39.0,0.0,0.0,0.0,7.0,4.0,0.0,0
283,Marine LitterWatch,20180314,2018,03,14,46.96494599,7.492835886,46.96361098,7.4939589920000005,CH,171,meters,15.0,11.0,0.0,0.0,0.0,1.0,3.0,0.0,0
284,Marine LitterWatch,20150426,2015,04,26,44.28253854,28.62298962,44.27853049,28.62244442,RO,447,meters,27.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0
285,Marine LitterWatch,20180329,2018,03,29,47.27269458,8.553682053,47.27282803,8.553417376,CH,24,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
286,Marine LitterWatch,20180111,2018,01,11,47.16922077,7.558994821000001,47.16909278,7.558936715,CH,15,meters,14.0,9.0,2.0,0.0,1.0,1.0,1.0,0.0,0
287,Marine LitterWatch,20170814,2017,08,14,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,33.0,25.0,0.0,1.0,2.0,5.0,0.0,0.0,0
288,Marine LitterWatch,20150911,2015,09,11,43.33287813,-1.95051569,43.33247799,-1.948787199,ES,147,meters,148.0,107.0,11.0,0.0,0.0,8.0,22.0,0.0,0
289,Marine LitterWatch,20140616,2014,06,16,43.82811717,28.59268442,43.80938513,28.58947249,RO,2097,meters,229.0,172.0,43.0,0.0,13.0,0.0,1.0,0.0,0
290,Marine LitterWatch,20170806,2017,08,06,47.19540185,8.540236952999999,47.19529442,8.540653772,CH,34,meters,30.0,20.0,1.0,0.0,4.0,2.0,2.0,1.0,0
291,Marine LitterWatch,20170617,2017,06,17,47.67552363,8.828029199999998,47.67560242,8.828461852,CH,33,meters,27.0,17.0,2.0,1.0,2.0,1.0,4.0,0.0,0
292,Marine LitterWatch,20160513,2016,05,13,48.73539724,-3.5507983469999997,48.73622913,-3.550320539,FR,99,meters,81.0,57.0,0.0,1.0,2.0,0.0,21.0,0.0,0
293,Marine LitterWatch,20171007,2017,10,07,47.4034956,8.477770133,47.40364429,8.478190512000001,CH,35,meters,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
294,Marine LitterWatch,20171012,2017,10,12,54.0986223,-6.2485595510000005,54.09957975,-6.246318246,UK,180,meters,27.0,15.0,2.0,0.0,0.0,0.0,10.0,0.0,0
295,Marine LitterWatch,20150322,2015,03,22,41.4857,2.34835,41.4857,2.34935,ES,84,meters,197.0,161.0,11.0,0.0,0.0,11.0,14.0,0.0,0
296,Marine LitterWatch,20170508,2017,05,08,47.49485534,8.23655808,47.49467313,8.236561215,CH,20,meters,44.0,35.0,0.0,1.0,2.0,6.0,0.0,0.0,0
297,Marine LitterWatch,20150515,2015,05,15,43.6959,-1.43947,43.6959,-1.4384700000000001,FR,80,meters,966.0,875.0,15.0,1.0,0.0,20.0,55.0,0.0,0
298,Marine LitterWatch,20151213,2015,12,13,43.3025,-2.25156,43.3025,-2.2505599999999997,ES,81,meters,507.0,255.0,1.0,0.0,0.0,20.0,231.0,0.0,0
299,Marine LitterWatch,20130511,2013,05,11,42.5816,14.0931,42.5816,14.0941,IT,82,meters,334.0,313.0,0.0,6.0,0.0,12.0,3.0,0.0,0
300,Marine LitterWatch,20150213,2015,02,13,53.97631944,11.91640511,54.154393400000004,11.9299882,DE,19841,meters,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0
301,Marine LitterWatch,20150510,2015,05,10,36.77258,14.595529999999998,36.77258,14.59653,IT,100,meters,1022.0,960.0,1.0,11.0,14.0,30.0,6.0,0.0,0
302,Marine LitterWatch,20190402,2019,04,02,42.36708233,27.70921843,42.36616388,27.70950129,BG,105,meters,99.0,92.0,0.0,0.0,6.0,1.0,0.0,0.0,0
303,Marine LitterWatch,20150414,2015,04,14,48.6768,-1.9821799999999998,48.6768,-1.98118,FR,73,meters,40.0,37.0,1.0,0.0,0.0,0.0,2.0,0.0,0
