UniqueId,Organization,Date,Survey Year,Survey ID,Latitude Start,Longitude Start,Latitude End,Longitude End,Width,Length,TotalArea,Total Debris,Plastic Count,Cloth,Fishing Gear,Glass,Metal,Other,Plastic,Processed Lumber,Rubber,Cloth Per Sq Meter,Fishing Gear  Per Sq Meter,Glass Per Sq Meter,Metal Per Sq Meter,Other Per Sq Meter,Plastic Per Sq Meter,Processed Lumber Per Sq Meter,Rubber Per Sq Meter,Total Debris Per Sq Meter
591_04-06-2012,Hawppon,04-06-2012,Year 1,591,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,348,250,7,6,154,8,113,134,18,0,0.0013753806857255133,0.0011788977306218685,0.030258375085961294,0.0015718636408291581,0.022202573926711856,0.026328715983888397,0.0035366931918656055,0.0,0.06837606837606838
596_03-16-2013,California Coast National Monument Task Force,03-16-2013,Year 1,596,38.72653,-123.481345,38.725367,-123.479247,300.0,300.0,90000.0,9,1,0,0,0,0,0,1,16,0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112e-05,0.00017777777777777779,0.0,0.0001
597_03-16-2013,California Coast National Monument Task Force,03-16-2013,Year 1,597,38.69054860000001,-123.4355847,38.6892339,-123.4329388,30.0,898.0,26940.0,27,18,1,1,4,2,0,18,8,0,3.7119524870081664e-05,3.7119524870081664e-05,0.00014847809948032666,7.423904974016333e-05,0.0,0.0006681514476614699,0.0002969561989606533,0.0,0.0010022271714922048
598_04-07-2012,Hawppon,04-07-2012,Year 1,598,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,210,166,2,4,58,6,85,77,6,4,0.00039296591020728953,0.0007859318204145791,0.011396011396011397,0.0011788977306218685,0.016701051183809806,0.015129187542980647,0.0011788977306218685,0.0007859318204145791,0.0412614205717654
599_04-08-2012,Hawppon,04-08-2012,Year 1,599,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,442,387,7,1,46,14,260,126,21,12,0.0013753806857255133,0.00019648295510364477,0.00903821593476766,0.0027507613714510266,0.05108556832694764,0.02475685234305924,0.00412614205717654,0.002357795461243737,0.08684546615581099
600_04-09-2012,Hawppon,04-09-2012,Year 1,600,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,561,463,9,8,154,16,240,218,6,2,0.0017683465959328027,0.0015718636408291581,0.030258375085961294,0.0031437272816583163,0.04715590922487474,0.04283328421259456,0.0011788977306218685,0.00039296591020728953,0.11022693781314472
601_04-13-2012,Hawppon,04-13-2012,Year 1,601,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,375,259,36,38,122,20,101,153,11,2,0.007073386383731211,0.007466352293938501,0.02397092052264466,0.0039296591020728956,0.01984477846546812,0.030061892130857647,0.0021613125061400924,0.00039296591020728953,0.07368110816386679
602_04-17-2012,Hawppon,04-17-2012,Year 1,602,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,473,366,13,15,146,34,186,170,11,1,0.002554278416347382,0.0029472443265546712,0.028686511445132134,0.006680420473523922,0.036545829649277925,0.03340210236761961,0.0021613125061400924,0.00019648295510364477,0.09293643776402397
603_03-23-2013,California Coast National Monument Task Force,03-23-2013,Year 1,603,38.7268,-123.483056,38.726794,-123.481892,16.0,115.0,1840.0,2,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0010869565217391304,0.0,0.0,0.0010869565217391304
604_03-28-2013,California Coast National Monument Task Force,03-28-2013,Year 1,604,38.69054860000001,-123.4355847,38.6892339,-123.4329388,40.2,898.0,36099.60000000001,5,5,0,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0001385056898137375,0.0,0.0,0.0001385056898137375
605_04-22-2012,Hawppon,04-22-2012,Year 1,605,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,247,148,2,3,140,18,70,77,32,0,0.00039296591020728953,0.0005894488653109342,0.027507613714510267,0.0035366931918656055,0.013753806857255134,0.015129187542980647,0.0062874545633166325,0.0,0.04853128991060025
606_05-08-2012,Hawppon,05-08-2012,Year 1,606,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,466,364,11,14,120,40,119,233,11,4,0.0021613125061400924,0.0027507613714510266,0.02357795461243737,0.007859318204145791,0.023381471657333727,0.045780528539149226,0.0021613125061400924,0.0007859318204145791,0.09156105707829845
607_07-22-2012,Hawppon,07-22-2012,Year 1,607,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,389,254,19,14,148,56,109,139,12,19,0.0037331761469692505,0.0027507613714510266,0.029079477355339424,0.011003045485804107,0.02141664210629728,0.02731113075940662,0.002357795461243737,0.0037331761469692505,0.07643186953531782
608_07-22-2012,Sharkastics,07-22-2012,Year 1,608,20.9101,-156.488,20.9104,-156.4887,5.0,100.0,500.0,4281,3698,499,742,22,136,54,3093,77,241,0.998,1.484,0.044,0.272,0.108,6.186,0.154,0.482,8.562
609_08-16-2012,Hawppon,08-16-2012,Year 1,609,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,188,121,5,6,92,16,52,64,6,14,0.0009824147755182239,0.0011788977306218685,0.01807643186953532,0.0031437272816583163,0.010217113665389528,0.012574909126633265,0.0011788977306218685,0.0027507613714510266,0.03693879555948521
610_09-30-2012,Hawppon,09-30-2012,Year 1,610,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,328,254,27,6,60,16,90,161,30,6,0.005305039787798408,0.0011788977306218685,0.011788977306218685,0.0031437272816583163,0.01768346595932803,0.031633755771686804,0.0058944886531093425,0.0011788977306218685,0.06444640927399548
611_02-10-2013,Hawppon,02-10-2013,Year 1,611,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,305,235,22,14,32,46,109,116,16,18,0.004322625012280185,0.0027507613714510266,0.0062874545633166325,0.00903821593476766,0.02141664210629728,0.022792022792022793,0.0031437272816583163,0.0035366931918656055,0.05992730130661165
612_11-25-2012,Hawppon,11-25-2012,Year 1,612,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,214,88,157,21,26,18,20,63,1,34,0.030847823951272228,0.00412614205717654,0.005108556832694764,0.0035366931918656055,0.0039296591020728956,0.01237842617152962,0.00019648295510364477,0.006680420473523922,0.04204735239217998
613_08-26-2012,Sharkastics,08-26-2012,Year 1,613,20.9101,-156.488,20.9104,-156.4887,5.0,100.0,500.0,2193,1501,774,346,90,218,110,1307,23,17,1.548,0.692,0.18,0.436,0.22,2.614,0.046,0.034,4.386
614_03-10-2013,Hawppon,03-10-2013,Year 1,614,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,1439,953,99,54,56,448,330,602,242,4,0.019451812555260833,0.010610079575596816,0.011003045485804107,0.08802436388643285,0.06483937518420277,0.11828273897239415,0.04754887513508203,0.0007859318204145791,0.2827389723941448
615_09-23-2012,Sharkastics,09-23-2012,Year 1,615,20.9101,-156.488,20.9104,-156.4887,5.0,100.0,500.0,1302,1169,151,117,10,72,32,1026,16,11,0.302,0.234,0.02,0.144,0.064,2.052,0.032,0.022,2.604
664_04-02-2013,California Coast National Monument Task Force,04-02-2013,Year 1,664,38.7132,-123.4564,38.7106,-123.4551,95.0,309.0,29355.0,2,1,0,0,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,3.40657468915006e-05,6.81314937830012e-05,0.0,6.81314937830012e-05
665_01-22-2013,California Coast National Monument Task Force,01-22-2013,Year 1,665,38.7132,-123.4564,38.7106,-123.4551,46.0,309.0,14214.0,3,2,0,2,0,0,0,0,2,0,0.0,0.0001407063458561981,0.0,0.0,0.0,0.0,0.0001407063458561981,0.0,0.00021105951878429716
905_11-25-2012,Sharkastics,11-25-2012,Year 1,905,20.9101,-156.488,20.9104,-156.4887,5.0,100.0,500.0,7144,5987,1287,1585,8,598,61,4586,70,106,2.574,3.17,0.016,1.196,0.122,9.172,0.14,0.212,14.288
913_12-23-2012,Sharkastics,12-23-2012,Year 1,913,20.9101,-156.488,20.9104,-156.4887,5.0,100.0,500.0,3889,3191,538,864,30,496,55,2352,21,231,1.076,1.728,0.06,0.992,0.11,4.704,0.042,0.462,7.778
934_01-27-2013,Sharkastics,01-27-2013,Year 1,934,20.9101,-156.488,20.9104,-156.4887,5.0,100.0,500.0,2180,1598,332,242,34,552,21,1376,25,180,0.664,0.484,0.068,1.104,0.042,2.752,0.05,0.36,4.36
1001_02-24-2013,Sharkastics,02-24-2013,Year 1,1001,20.9101,-156.488,20.9104,-156.4887,5.0,100.0,500.0,1747,1571,172,167,8,52,9,1408,68,39,0.344,0.334,0.016,0.104,0.018,2.816,0.136,0.078,3.494
1060_04-01-2013,California Coast National Monument Task Force,04-01-2013,Year 1,1060,38.699325,-123.441157,38.698033,-123.440768,47.0,167.13,7855.11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061_04-06-2013,California Coast National Monument Task Force,04-06-2013,Year 1,1061,38.735105,-123.490915,38.731897,-123.489614,80.0,300.0,24000.0,4,4,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.00016666666666666666,0.0,0.0,0.00016666666666666666
1206_03-23-2013,OCNMS,03-23-2013,Year 1,1206,48.0219,-124.6817,48.0225,-124.6809,60.0,100.0,6000.0,37,30,0,0,6,0,0,30,4,4,0.0,0.0,0.001,0.0,0.0,0.005,0.0006666666666666666,0.0006666666666666666,0.006166666666666667
1283_04-08-2013,Redfish Rocks,04-08-2013,Year 1,1283,42.7149,-124.4621,42.7139,-124.462,24.0,102.0,2448.0,84,82,0,2,0,0,1,79,4,0,0.0,0.0008169934640522876,0.0,0.0,0.0004084967320261438,0.03227124183006536,0.0016339869281045752,0.0,0.03431372549019608
1288_04-09-2013,Pacific Whale Foundation,04-09-2013,Year 1,1288,20.66298,-156.4415,20.66207,-156.44135,24.2,100.0,2420.0,60,34,2,1,2,4,15,18,10,2,0.0008264462809917355,0.00041322314049586776,0.0008264462809917355,0.001652892561983471,0.006198347107438017,0.00743801652892562,0.004132231404958678,0.0008264462809917355,0.024793388429752067
1289_03-24-2013,Sharkastics,03-24-2013,Year 1,1289,20.9101,-156.488,20.9104,-156.4887,5.0,100.0,500.0,2992,2438,400,775,34,268,29,1759,24,257,0.8,1.55,0.068,0.536,0.058,3.518,0.048,0.514,5.984
1469_04-06-2013,Coastal Footprint,04-06-2013,Year 1,1469,58.2851,-134.3799,58.2853,-134.3805,5.0,100.0,500.0,69,6,11,6,12,96,0,5,2,0,0.022,0.012,0.024,0.192,0.0,0.01,0.004,0.0,0.138
1477_04-06-2013,Coastal Footprint,04-06-2013,Year 1,1477,58.2806,-134.369,58.2812,-134.3702,12.0,100.0,1200.0,30,5,0,1,10,30,2,2,10,0,0.0,0.0008333333333333334,0.008333333333333333,0.025,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.0,0.025
1526_03-24-2013,Humboldt State Marine Debirs Program,03-24-2013,Year 1,1526,40.764628,-124.232386,40.769469,-124.227467,95.0,698.71,66377.45,128,124,0,35,0,8,1,88,0,0,0.0,0.0005272875050186472,0.0,0.0001205228582899765,1.5065357286247062e-05,0.0013257514411897414,0.0,0.0,0.001928365732639624
1527_12-06-2012,OCNMS,12-06-2012,Year 1,1527,48.15,-123.5557,48.14976,-123.557,100.0,100.0,10000.0,19,7,0,0,0,24,0,7,0,0,0.0,0.0,0.0,0.0024,0.0,0.0007,0.0,0.0,0.0019
1528_01-10-2013,OCNMS,01-10-2013,Year 1,1528,48.15,-123.5557,48.14976,-123.557,120.0,100.0,12000.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529_02-14-2013,OCNMS,02-14-2013,Year 1,1529,48.15,-123.5557,48.14976,-123.557,17.0,100.0,1700.0,8,3,0,0,0,10,0,3,0,0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0017647058823529412,0.0,0.0,0.004705882352941176
1530_03-07-2013,OCNMS,03-07-2013,Year 1,1530,48.15,-123.5557,48.14976,-123.557,17.0,100.0,1700.0,5,4,0,2,0,2,0,2,0,0,0.0,0.001176470588235294,0.0,0.001176470588235294,0.0,0.001176470588235294,0.0,0.0,0.0029411764705882353
1531_02-21-2013,OCNMS,02-21-2013,Year 1,1531,48.14431,-123.56937,48.14352,-123.57009,25.0,100.0,2500.0,16,14,2,1,0,2,0,13,0,0,0.0008,0.0004,0.0,0.0008,0.0,0.0052,0.0,0.0,0.0064
1532_05-25-2012,OCNMS,05-25-2012,Year 1,1532,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,11,8,4,2,0,0,0,8,0,0,0.0005333333333333334,0.0002666666666666667,0.0,0.0,0.0,0.0010666666666666667,0.0,0.0,0.0014666666666666667
1533_06-21-2012,OCNMS,06-21-2012,Year 1,1533,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534_07-22-2012,OCNMS,07-22-2012,Year 1,1534,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,51,49,0,0,0,4,0,49,0,0,0.0,0.0,0.0,0.0005333333333333334,0.0,0.006533333333333334,0.0,0.0,0.0068
1535_08-21-2012,OCNMS,08-21-2012,Year 1,1535,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,11,10,0,0,0,2,0,10,0,0,0.0,0.0,0.0,0.0002666666666666667,0.0,0.0013333333333333333,0.0,0.0,0.0014666666666666667
1536_09-24-2012,OCNMS,09-24-2012,Year 1,1536,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,8,8,0,0,0,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0010666666666666667,0.0,0.0,0.0010666666666666667
1537_10-21-2012,OCNMS,10-21-2012,Year 1,1537,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,35,28,5,3,0,6,0,28,0,0,0.0006666666666666666,0.0004,0.0,0.0008,0.0,0.0037333333333333333,0.0,0.0,0.004666666666666667
1538_11-24-2012,OCNMS,11-24-2012,Year 1,1538,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,22,20,2,4,0,0,0,16,0,2,0.0002666666666666667,0.0005333333333333334,0.0,0.0,0.0,0.0021333333333333334,0.0,0.0002666666666666667,0.0029333333333333334
1539_12-27-2012,OCNMS,12-27-2012,Year 1,1539,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,59,56,0,7,0,6,0,49,0,0,0.0,0.0009333333333333333,0.0,0.0008,0.0,0.006533333333333334,0.0,0.0,0.007866666666666666
1540_01-19-2013,OCNMS,01-19-2013,Year 1,1540,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,15,14,0,1,0,2,0,13,0,0,0.0,0.00013333333333333334,0.0,0.0002666666666666667,0.0,0.0017333333333333333,0.0,0.0,0.002
1541_02-25-2013,OCNMS,02-25-2013,Year 1,1541,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,36,32,0,3,2,2,0,30,0,1,0.0,0.0004,0.0002666666666666667,0.0002666666666666667,0.0,0.004,0.0,0.00013333333333333334,0.0048
1542_03-26-2013,OCNMS,03-26-2013,Year 1,1542,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,35,33,0,3,0,4,0,30,0,0,0.0,0.0004,0.0,0.0005333333333333334,0.0,0.004,0.0,0.0,0.004666666666666667
1543_04-07-2013,The Santa Barbara Beach Angels,04-07-2013,Year 1,1543,34.411689,-119.688208,34.413325,-119.685118,27.0,274.0,7398.0,226,138,30,9,80,38,28,102,25,0,0.0040551500405515,0.0012165450121654502,0.010813733441470668,0.005136523384698567,0.003784806704514734,0.013787510137875101,0.0033792917004595835,0.0,0.030548796972154638
1544_05-16-2012,OCNMS,05-16-2012,Year 1,1544,47.177,-124.1972,47.1779,-124.1976,150.0,100.0,15000.0,31,22,0,3,4,8,0,19,0,6,0.0,0.0002,0.0002666666666666667,0.0005333333333333334,0.0,0.0012666666666666666,0.0,0.0004,0.0020666666666666667
1545_04-14-2013,California Coast National Monument Task Force,04-14-2013,Year 1,1545,38.72653,-123.481345,38.725367,-123.479247,300.0,300.0,90000.0,2,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223e-05,0.0,0.0,2.2222222222222223e-05
1546_04-11-2013,OCNMS,04-11-2013,Year 1,1546,46.437,-124.0599,46.4379,-124.0595,300.0,100.0,30000.0,35,26,0,1,8,4,0,25,2,4,0.0,3.3333333333333335e-05,0.0002666666666666667,0.00013333333333333334,0.0,0.0008333333333333334,6.666666666666667e-05,0.00013333333333333334,0.0011666666666666668
1547_06-21-2012,OCNMS,06-21-2012,Year 1,1547,47.177,-124.1972,47.1779,-124.1976,150.0,100.0,15000.0,193,189,4,2,4,0,0,187,0,0,0.0002666666666666667,0.00013333333333333334,0.0002666666666666667,0.0,0.0,0.012466666666666666,0.0,0.0,0.012866666666666667
1548_07-11-2012,OCNMS,07-11-2012,Year 1,1548,47.177,-124.1972,47.1779,-124.1976,120.0,100.0,12000.0,21,15,6,5,0,6,0,10,0,0,0.0005,0.0004166666666666667,0.0,0.0005,0.0,0.0008333333333333334,0.0,0.0,0.00175
1549_08-15-2012,OCNMS,08-15-2012,Year 1,1549,47.177,-124.1972,47.1779,-124.1976,80.0,100.0,8000.0,133,126,0,2,0,4,0,124,10,0,0.0,0.00025,0.0,0.0005,0.0,0.0155,0.00125,0.0,0.016625
1550_09-18-2012,OCNMS,09-18-2012,Year 1,1550,47.177,-124.1972,47.1779,-124.1976,120.0,100.0,12000.0,49,33,3,13,6,6,0,21,8,2,0.00025,0.0010833333333333333,0.0005,0.0005,0.0,0.00175,0.0006666666666666666,0.00016666666666666666,0.004083333333333333
1551_10-10-2012,OCNMS,10-10-2012,Year 1,1551,47.177,-124.1972,47.1779,-124.1976,80.0,100.0,8000.0,97,94,2,0,0,0,0,94,0,2,0.00025,0.0,0.0,0.0,0.0,0.01175,0.0,0.00025,0.012125
1552_04-16-2013,California Coast National Monument Task Force,04-16-2013,Year 1,1552,38.716385,-123.460327,38.71585200000001,-123.459871,56.0,100.0,5600.0,24,0,0,0,0,0,0,0,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.004285714285714286
1554_04-17-2013,Pacific Whale Foundation,04-17-2013,Year 1,1554,20.88418,-156.68694,20.88381,-156.68695,6.0,6.0,36.0,21,9,8,0,8,0,3,9,2,3,0.2222222222222222,0.0,0.2222222222222222,0.0,0.08333333333333333,0.25,0.05555555555555555,0.08333333333333333,0.5833333333333334
1564_04-21-2013,California Coast National Monument Task Force,04-21-2013,Year 1,1564,38.736452,-123.493152,38.736528,-123.493042,20.0,35.0,700.0,12,12,0,0,0,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.0,0.0,0.017142857142857144
1565_03-10-2013,California Coast National Monument Task Force,03-10-2013,Year 1,1565,38.736452,-123.493152,38.736528,-123.493042,25.0,35.0,875.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566_11-05-2012,OCNMS,11-05-2012,Year 1,1566,47.177,-124.1972,47.1779,-124.1976,90.0,100.0,9000.0,190,173,2,10,4,12,0,163,10,0,0.00022222222222222223,0.0011111111111111111,0.00044444444444444447,0.0013333333333333333,0.0,0.018111111111111113,0.0011111111111111111,0.0,0.021111111111111112
1567_12-30-2012,OCNMS,12-30-2012,Year 1,1567,47.177,-124.1972,47.1779,-124.1976,130.0,100.0,13000.0,328,300,11,57,4,32,7,233,12,0,0.0008461538461538462,0.004384615384615384,0.0003076923076923077,0.0024615384615384616,0.0005384615384615384,0.017923076923076924,0.0009230769230769231,0.0,0.02523076923076923
1568_01-24-2013,OCNMS,01-24-2013,Year 1,1568,47.177,-124.1972,47.1779,-124.1976,70.0,100.0,7000.0,243,225,3,59,10,10,1,166,10,2,0.00042857142857142855,0.00842857142857143,0.0014285714285714286,0.0014285714285714286,0.00014285714285714287,0.023714285714285716,0.0014285714285714286,0.00028571428571428574,0.03471428571428571
1569_04-28-2013,Hawppon,04-28-2013,Year 2,1569,21.269583,-157.77685,21.269558,-157.77875600000004,14.5,351.0,5089.5,835,549,46,20,322,56,263,279,89,30,0.00903821593476766,0.0039296591020728956,0.06326751154337361,0.011003045485804107,0.051675017192258574,0.05481874447391689,0.017486983004224382,0.0058944886531093425,0.16406326751154338
1570_03-23-2013,Humboldt State Marine Debirs Program,03-23-2013,Year 1,1570,40.930544,-124.135261,40.933467,-124.134425,111.6,340.0,37944.0,4083,47,10,8,330,7720,3,36,10,2,0.00026354627872654437,0.0002108370229812355,0.008697027197975965,0.20345772717689226,7.906388361796332e-05,0.0009487666034155598,0.00026354627872654437,5.2709255745308875e-05,0.10760594560404807
1571_02-27-2013,OCNMS,02-27-2013,Year 1,1571,47.177,-124.1972,47.1779,-124.1976,70.0,100.0,7000.0,318,303,2,63,4,2,1,239,8,10,0.00028571428571428574,0.009,0.0005714285714285715,0.00028571428571428574,0.00014285714285714287,0.03414285714285714,0.001142857142857143,0.0014285714285714286,0.04542857142857143
1572_03-08-2013,OCNMS,03-08-2013,Year 1,1572,47.177,-124.1972,47.1779,-124.1976,80.0,100.0,8000.0,112,101,0,18,0,2,1,82,14,6,0.0,0.00225,0.0,0.00025,0.000125,0.01025,0.00175,0.00075,0.014
1573_04-30-2013,California Coast National Monument Task Force,04-30-2013,Year 1,1573,38.69054860000001,-123.4355847,38.6892339,-123.4329388,40.2,898.0,36099.60000000001,8,8,0,2,0,0,0,6,0,0,0.0,5.5402275925495e-05,0.0,0.0,0.0,0.00016620682777648499,0.0,0.0,0.00022160910370198
1575_04-14-2013,The Santa Barbara Beach Angels,04-14-2013,Year 1,1575,34.411689,-119.688208,34.413325,-119.685118,27.0,274.0,7398.0,163,96,11,4,86,22,34,59,6,8,0.0014868883482022169,0.0005406866720735334,0.011624763449580968,0.0029737766964044337,0.0045958367126250335,0.007975128413084618,0.0008110300081103001,0.0010813733441470668,0.022032981886996487
1576_04-21-2013,The Santa Barbara Beach Angels,04-21-2013,Year 1,1576,34.411689,-119.688208,34.413325,-119.685118,27.0,274.0,7398.0,290,194,36,10,50,32,43,143,54,18,0.004866180048661801,0.0013517166801838335,0.006758583400919167,0.004325493376588267,0.005812381724790484,0.01932954852662882,0.0072992700729927005,0.0024330900243309003,0.03919978372533117
1577_04-04-2013,OCNMS,04-04-2013,Year 1,1577,48.1639,-123.7047,48.1647,-123.7045,120.0,100.0,12000.0,29,26,2,3,2,2,4,19,0,0,0.00016666666666666666,0.00025,0.00016666666666666666,0.00016666666666666666,0.0003333333333333333,0.0015833333333333333,0.0,0.0,0.002416666666666667
1578_03-15-2013,OCNMS,03-15-2013,Year 1,1578,48.1721,-124.02,48.1719,-124.0187,50.0,100.0,5000.0,2,1,0,0,0,2,0,1,0,0,0.0,0.0,0.0,0.0004,0.0,0.0002,0.0,0.0,0.0004
1579_04-12-2013,OCNMS,04-12-2013,Year 1,1579,48.1721,-124.02,48.1719,-124.0187,30.0,100.0,3000.0,1,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0003333333333333333
1580_05-04-2013,California Coast National Monument Task Force,05-04-2013,Year 1,1580,38.72653,-123.481345,38.725367,-123.479247,300.0,300.0,90000.0,6,5,0,0,0,0,3,2,2,0,0.0,0.0,0.0,0.0,3.3333333333333335e-05,2.2222222222222223e-05,2.2222222222222223e-05,0.0,6.666666666666667e-05
1613_04-16-2013,OCNMS,04-16-2013,Year 1,1613,48.3441,-124.6792,48.343999999999994,-124.6779,75.0,100.0,7500.0,26,25,0,3,0,0,0,22,0,2,0.0,0.0004,0.0,0.0,0.0,0.0029333333333333334,0.0,0.0002666666666666667,0.0034666666666666665
1614_03-02-2013,Surfrider Vancouver Island,03-02-2013,Year 1,1614,48.41153900000001,-123.327719,48.411307,-123.326601,42.0,100.0,4200.0,161,106,4,2,74,14,6,99,5,0,0.0009523809523809524,0.0004761904761904762,0.017619047619047618,0.0033333333333333335,0.0014285714285714286,0.023571428571428573,0.0011904761904761906,0.0,0.03833333333333333
1622_05-10-2013,Pacific Whale Foundation,05-10-2013,Year 1,1622,20.66298,-156.4415,20.66207,-156.44135,28.6,100.0,2860.0,32,25,2,0,0,6,6,19,4,2,0.0006993006993006993,0.0,0.0,0.002097902097902098,0.002097902097902098,0.006643356643356644,0.0013986013986013986,0.0006993006993006993,0.011188811188811189
1631_12-13-2012,Sustainable Coastlines Hawaii,12-13-2012,Year 1,1631,21.453390665590998,-157.74375379086,21.453395658338,-157.74431034923,20.0,57.5,1150.0,75,73,0,11,0,0,3,58,4,1,0.0,0.009565217391304347,0.0,0.0,0.0026086956521739132,0.050434782608695654,0.0034782608695652175,0.0008695652173913044,0.06521739130434782
