Survey Type,Organization,Date,Survey Year,Country,State,County,Survey ID,MDMAP ID #,Shoreline Name,Latitude Start,Longitude Start,Latitude End,Longitude End,Slope,Width,Length,Start Time,End Time,Time of Low Tide,Database Season,Season,Date of Previous Survey,Days since last survey,Storm Activity,Current Weather,Number of Persons Assisting,Large Items?,Debris Behind Back Barrier?,Datasheet Version,Notes,Photos?,Plastic,Plastic - Flux,Hard Plastic Fragments,Hard Plastic Fragments - Flux,Foamed Plastic Fragments,Foamed Plastic Fragments - Flux,Filmed Plastic Fragments,Filmed Plastic Fragments - Flux,Food Wrappers,Food Wrappers - Flux,Plastic Beverage Bottles,Plastic Beverage Bottles - Flux,Other Jugs/Containers,Other Jugs/Containers - Flux,Bottle/Container Caps,Bottle/Container Caps - Flux,Cigar Tips,Cigar Tips - Flux,Cigarettes,Cigarettes - Flux,Disposable Cigarette Lighters,Disposable Cigarette Lighters - Flux,6-Pack Rings,6-Pack Rings - Flux,Bags,Bags - Flux,Plastic Rope/Net,Plastic Rope/Net - Flux,Buoys & Floats,Buoys & Floats - Flux,Fishing Lures & Line,Fishing Lures & Line - Flux,Cups,Cups - Flux,Plastic Utensils,Plastic Utensils - Flux,Straws,Straws - Flux,Balloons Mylar,Balloons Mylar - Flux,Personal Care Products,Personal Care Products - Flux,Plastic Other,Plastic Other - Flux,Metal,Metal - Flux,Aluminum/Tin Cans,Aluminum/Tin Cans - Flux,Aerosol Cans,Aerosol Cans - Flux,Metal Fragments,Metal Fragments - Flux,Metal Other,Metal Other - Flux,Glass,Glass - Flux,Glass Beverage Bottles,Glass Beverage Bottles - Flux,Jars,Jars - Flux,Glass Fragments,Glass Fragments - Flux,Glass Other,Glass Other - Flux,Rubber,Rubber - Flux,Flip Flops,Flip Flops - Flux,Rubber Gloves,Rubber Gloves - Flux,Tires,Tires - Flux,Balloons Latex,Balloons Latex - Flux,Rubber Fragments,Rubber Fragments - Flux,Rubber Other,Rubber Other - Flux,Processed Lumber,Processed Lumber - Flux,Cardboard Cartons,Cardboard Cartons - Flux,Paper and Cardboard,Paper and Cardboard - Flux,Paper Bags,Paper Bags - Flux,Lumber/Building Material,Lumber/Building Material - Flux,Processed Lumber Other,Processed Lumber Other - Flux,Cloth/Fabric,Cloth/Fabric - Flux,Clothing & Shoes,Clothing & Shoes - Flux,Gloves (non-rubber),Gloves (non-rubber) - Flux,Towels/Rags,Towels/Rags - Flux,Rope/Net Pieces (non-nylon),Rope/Net Pieces (non-nylon) - Flux,Fabric Pieces,Fabric Pieces - Flux,Cloth/Fabric Other,Cloth/Fabric Other - Flux,Unclassified,Unclassified - Flux,Total Debris,Total Debris - Flux,Debris Description,UniqueId,TotalArea
Accumulation,Sonoma Coast Surfrider,08-24-2012,Year 1,United States,CA,Sonoma,125,24,"Doran Beach, Bodega Bay",38.310367,-123.025117,38.310867,-123.02608300000001,,30.0,100.0,12:00 PM,01:15 PM,,Summer,Summer,07-24-2012,31,none,"fog, sun 90% cloud cover",1,yes,,1.0,"Photo ID#s: 3457, 3425, 3564, 3553, 3555, 3556, 3559, 0087",Yes,37,0.00039784946236559,5,5.3763440860215E-5,8,8.6021505376344E-5,4,4.3010752688172E-5,1,1.0752688172043E-5,0,0,0,0,1,1.0752688172043E-5,0,0,5,5.3763440860215E-5,0,0,0,0,4,4.3010752688172E-5,0,0,0,0,0,0,0,0,0,0,2,2.1505376344086E-5,0,0,1,1.0752688172043E-5,6,6.4516129032258E-5,3,3.2258064516129E-5,0,0,0,0,0,0,3,3.2258064516129E-5,1,1.0752688172043E-5,1,1.0752688172043E-5,0,0,0,0,0,0,2,2.1505376344086E-5,2,2.1505376344086E-5,0,0,0,0,,,0,0,0,0,1,1.0752688172043E-5,0,0,0,0,0,0,1,1.0752688172043E-5,0,0,13,0.00013978494623656,0,0,0,0,0,0,0,0,13,0.00013978494623656,0,0,0,0,57,0.00061290322580645,Fabric pieces are decorative silk 'petals' released at a beach wedding from Bodega Bay Lodge. I,125_08-24-2012,3000.0
Accumulation,Sonoma Coast Surfrider,09-24-2012,Year 1,United States,CA,Sonoma,126,24,"Doran Beach, Bodega Bay",38.310367,-123.025117,38.310867,-123.02608300000001,,110.0,100.0,03:00 PM,04:30 PM,,Fall,Summer,08-24-2012,31,none,"fog, 100% cloud cover",1,yes,,1.0,"Photo ID#s: 1236, 1237, 1256, 1269",Yes,44,0.00012903225806452,9,2.6392961876833E-5,25,7.3313782991202E-5,1,2.9325513196481E-6,3,8.7976539589443E-6,0,0,0,0,1,2.9325513196481E-6,0,0,2,5.8651026392962E-6,1,2.9325513196481E-6,0,0,1,2.9325513196481E-6,0,0,0,0,0,0,0,0,0,0,1,2.9325513196481E-6,0,0,0,0,0,0,1,2.9325513196481E-6,0,0,0,0,1,2.9325513196481E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,13,3.8123167155425E-5,0,0,6,1.7595307917889E-5,0,0,5,1.466275659824E-5,2,5.8651026392962E-6,2,5.8651026392962E-6,0,0,0,0,0,0,0,0,2,5.8651026392962E-6,0,0,1,2.9325513196481E-6,61,0.00017888563049853,Decorative polyester petals released during a beach wedding at Bodega Bay Lodge. Ive collected hundreds along the beach.,126_09-24-2012,11000.0
Accumulation,Sonoma Coast Surfrider,10-25-2012,Year 1,United States,CA,Sonoma,127,24,"Doran Beach, Bodega Bay",38.310367,-123.025117,38.310867,-123.02608300000001,,58.0,100.0,02:00 PM,03:50 PM,,Fall,Fall,09-24-2012,31,none,"15% cloud cover, sun, wind",1,yes,,1.0,"Photo ID #s: 2008, 2011",Yes,158,0.00087875417130145,9,5.0055617352614E-5,118,0.00065628476084538,1,5.5617352614016E-6,1,5.5617352614016E-6,1,5.5617352614016E-6,2,1.1123470522803E-5,3,1.6685205784205E-5,1,5.5617352614016E-6,8,4.4493882091212E-5,1,5.5617352614016E-6,0,0,3,1.6685205784205E-5,1,5.5617352614016E-6,2,1.1123470522803E-5,0,0,1,5.5617352614016E-6,0,0,3,1.6685205784205E-5,1,5.5617352614016E-6,1,5.5617352614016E-6,1,5.5617352614016E-6,0,0,0,0,0,0,0,0,0,0,3,1.6685205784205E-5,1,5.5617352614016E-6,0,0,2,1.1123470522803E-5,0,0,3,1.6685205784205E-5,0,0,1,5.5617352614016E-6,0,0,,,0,0,2,1.1123470522803E-5,21,0.00011679644048943,0,0,15,8.3426028921023E-5,0,0,6,3.3370411568409E-5,0,0,4,2.2246941045606E-5,0,0,0,0,0,0,0,0,0,0,4,2.2246941045606E-5,1,5.5617352614016E-6,190,0.0010567296996663,"Unclassified: Japanese fishing float, orange in color - 0.01m x 0.10, hard plastic, 'Shunyuan Floats'",127_10-25-2012,5800.0
Accumulation,Redfish Rocks,12-11-2012,Year 1,United States,OR,Curry,136,11,Rocky Point,42.7149,-124.4621,42.7139,-124.462,,48.0,102.0,02:30 PM,03:30 PM,,Winter,Winter,11-12-2012,29,12-3&4-2012 rains and high winds at,"Sunny, blue skies, 15% cloud cover.  Wind of 15mph.",8,yes,,1.0,Beautiful day!  Great volunteers! No evidence of prior clean ups no issues to report.,Yes,160,0.0011268875366238,28,0.00019720531890917,126,0.00088742393509128,0,0,0,0,2,1.4086094207798E-5,0,0,2,1.4086094207798E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.4086094207798E-5,0,0,0,0,0,0,0,0,0,0,0,0,1,7.043047103899E-6,0,0,1,7.043047103899E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.4086094207798E-5,1,7.043047103899E-6,0,0,1,7.043047103899E-6,,,0,0,0,0,6,4.2258282623394E-5,0,0,1,7.043047103899E-6,0,0,5,3.5215235519495E-5,0,0,1,7.043047103899E-6,1,7.043047103899E-6,0,0,0,0,0,0,0,0,0,0,0,0,170,0.0011973180076628,"Not surprised to find mostly plastics.  A few storms rolled in over the past month since our last MDM effort and that was evident in the amount of debris items we found during this effort, we found quite a bit, when compared to our last few efforts, where we had found very little.",136_12-11-2012,4896.0
Accumulation,Sustainable Coastlines Hawaii,11-14-2012,Year 1,United States,HI,Kaneohe,233,22,North Beach,21.453390665590998,-157.74375379086,21.453395658338,-157.74431034923,,20.0,57.5,10:30 AM,11:00 AM,,Fall,Winter,10-29-2012,16,Windy,"Light rain, variable winds",2,no,,1.0,"Scattered showers, low tide going high, sand is beginning to return to the beach making it less steep than before.",No,115,0.00625,84,0.0045652173913043,5,0.00027173913043478,4,0.00021739130434783,1,5.4347826086957E-5,2,0.00010869565217391,0,0,4,0.00021739130434783,0,0,3,0.00016304347826087,0,0,0,0,0,0,9,0.00048913043478261,0,0,0,0,0,0,0,0,3,0.00016304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0003804347826087,0,0,0,0,7,0.0003804347826087,0,0,7,0.0003804347826087,0,0,0,0,0,0,,,7,0.0003804347826087,0,0,2,0.00010869565217391,0,0,2,0.00010869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0.0071195652173913,,233_11-14-2012,1150.0
Accumulation,Redfish Rocks,01-14-2013,Year 1,United States,OR,Curry,254,11,Rocky Point,42.7149,-124.4621,42.7139,-124.462,,48.0,102.0,09:00 AM,10:00 AM,,Winter,Wint,12-11-2012,34,"High Wind, Rain.  High Tides",Sunny. S wind <10mph,3,yes,,1.0,No Issues to report.  Another great day at the Beach!,Yes,237,0.0014237312572088,17,0.00010212418300654,207,0.0012435121107266,0,0,0,0,3,1.8021914648212E-5,1,6.0073048827374E-6,0,0,0,0,2,1.2014609765475E-5,1,6.0073048827374E-6,0,0,0,0,1,6.0073048827374E-6,0,0,1,6.0073048827374E-6,0,0,0,0,1,6.0073048827374E-6,0,0,0,0,3,1.8021914648212E-5,2,1.2014609765475E-5,1,6.0073048827374E-6,0,0,0,0,1,6.0073048827374E-6,0,0,0,0,0,0,0,0,0,0,5,3.0036524413687E-5,1,6.0073048827374E-6,0,0,0,0,,,4,2.402921953095E-5,0,0,1,6.0073048827374E-6,0,0,0,0,0,0,1,6.0073048827374E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0.0014717896962707,"Once again foam (especially Styrofoam) pieces are the big contributor to most of the debris that we see.  As our site is remote and mostly effected by debris that washes in directly from the ocean and not directly effected by any homes/businesses, we think that foam pieces will most likely be the item we find to be biggest contributor to marine based debris.",254_01-14-2013,4896.0
Accumulation,Hawaiian Islands Humpback Whale NMS,10-04-2012,Year 1,United States,HI,Maui,255,20,"Lipoa Beach, Kihei",20.74885,-156.45831,20.75045,-156.45914,,12.0,170.0,01:00 PM,02:00 PM,,Fall,fall,10-04-2012,0,none,"clear, light breeze",2,no,,1.0,,No,9,N/a,3,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,4,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,3,N/a,0,N/a,0,N/a,3,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,,,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,12,N/a,,255_10-04-2012,2040.0
Accumulation,Hawaiian Islands Humpback Whale NMS,11-01-2012,Year 1,United States,HI,Maui,256,20,"Lipoa Beach, Kihei",20.74885,-156.45831,20.75045,-156.45914,,12.0,170.0,12:00 PM,01:00 PM,,Fall,fall,10-04-2012,28,"Tsunami advisory 10/27-10/28. 1.9 foot tsunami wave in Kahului, and a subsequent 2.5 foot wave in Kahului Harbor.","clear, slight breeze",3,no,,1.0,,No,9,0.00015756302521008,0,0,1,1.750700280112E-5,2,3.5014005602241E-5,0,0,0,0,0,0,0,0,0,0,4,7.0028011204482E-5,0,0,0,0,0,0,0,0,0,0,2,3.5014005602241E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.750700280112E-5,0,0,0,0,0,0,0,0,0,0,1,1.750700280112E-5,0,0,10,0.0001750700280112,,256_11-01-2012,2040.0
Accumulation,Hawaiian Islands Humpback Whale NMS,11-29-2012,Year 1,United States,HI,Maui,257,20,"Lipoa Beach, Kihei",20.74885,-156.45831,20.75045,-156.45914,,12.0,170.0,11:00 AM,12:00 PM,,Fall,fall,11-01-2012,28,none,"clear, light breeze",2,no,,1.0,,No,12,0.00021008403361345,3,5.2521008403361E-5,1,1.750700280112E-5,1,1.750700280112E-5,0,0,0,0,0,0,0,0,0,0,5,8.7535014005602E-5,0,0,0,0,0,0,0,0,0,0,1,1.750700280112E-5,0,0,0,0,0,0,1,1.750700280112E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.2521008403361E-5,0,0,0,0,3,5.2521008403361E-5,0,0,1,1.750700280112E-5,0,0,0,0,0,0,,,1,1.750700280112E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.00028011204481793,,257_11-29-2012,2040.0
Accumulation,Hawaiian Islands Humpback Whale NMS,12-27-2012,Year 1,United States,HI,Maui,258,20,"Lipoa Beach, Kihei",20.74885,-156.45831,20.75045,-156.45914,,12.0,170.0,10:00 AM,11:00 AM,,Winter,winter,11-29-2012,28,none,"clear, no wind",2,no,,1.0,,No,11,0.00019257703081232,3,5.2521008403361E-5,1,1.750700280112E-5,1,1.750700280112E-5,0,0,0,0,0,0,0,0,0,0,5,8.7535014005602E-5,0,0,0,0,0,0,0,0,0,0,1,1.750700280112E-5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.750700280112E-5,0,0,0,0,1,1.750700280112E-5,0,0,2,3.5014005602241E-5,0,0,0,0,2,3.5014005602241E-5,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.2521008403361E-5,0,0,0,0,0,0,0,0,3,5.2521008403361E-5,0,0,0,0,17,0.00029761904761905,,258_12-27-2012,2040.0
Accumulation,Sonoma Coast Surfrider,08-04-2012,Year 1,United States,CA,Sonoma County,259,25,South Salmon Creek Beach,38.335233,-123.06871699999999,38.33351833333333,-123.06826666666667,,40.0,100.0,01:30 PM,02:30 PM,,Summer,summer,07-05-2012,30,none,"overcast, cold",3,no,,1.0,,No,37,0.00030833333333333,3,2.5E-5,1,8.3333333333333E-6,2,1.6666666666667E-5,6,5.0E-5,0,0,0,0,8,6.6666666666667E-5,0,0,2,1.6666666666667E-5,0,0,0,0,0,0,3,2.5E-5,0,0,0,0,0,0,0,0,2,1.6666666666667E-5,2,1.6666666666667E-5,2,1.6666666666667E-5,6,5.0E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0001,0,0,0,0,0,0,,,12,0.0001,0,0,7,5.8333333333333E-5,0,0,7,5.8333333333333E-5,0,0,0,0,0,0,4,3.3333333333333E-5,3,2.5E-5,0,0,0,0,0,0,0,0,1,8.3333333333333E-6,1,8.3333333333333E-6,61,0.00050833333333333,"products that we included in the ""other"" category: agricultural ties, toys, shot gun wads, medical supplies.",259_08-04-2012,4000.0
Accumulation,Sonoma Coast Surfrider,09-01-2012,Year 1,United States,CA,Sonoma County,260,25,South Salmon Creek Beach,38.335233,-123.06871699999999,38.33351833333333,-123.06826666666667,,40.0,100.0,01:30 PM,02:30 PM,,Fall,summer,08-04-2012,28,none,"overcast, cold",2,no,,1.0,,No,16,0.00014285714285714,0,0,0,0,0,0,3,2.6785714285714E-5,5,4.4642857142857E-5,0,0,0,0,1,8.9285714285714E-6,2,1.7857142857143E-5,0,0,0,0,4,3.5714285714286E-5,0,0,0,0,0,0,0,0,0,0,1,8.9285714285714E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.00014285714285714,,260_09-01-2012,4000.0
Accumulation,OCNMS,09-01-2012,Year 1,United States,WA,Clallam,261,35,Tongue Point,48.1639,-123.7047,48.1647,-123.7045,,100.0,100.0,07:50 AM,08:00 AM,,Fall,summer,08-01-2012,31,no significant event,"sun, light wind 0-5kts",2,no,,1.0,"One, new giant (>4 ft. diameter) log in survey area. Heidi Pedersen estimated beach width. There was an approximately 1 ft. tide at the time of this survey.",No,13,4.1935483870968E-5,7,2.258064516129E-5,0,0,1,3.2258064516129E-6,0,0,0,0,1,3.2258064516129E-6,2,6.4516129032258E-6,0,0,0,0,0,0,1,3.2258064516129E-6,0,0,1,3.2258064516129E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,3.2258064516129E-6,0,0,1,3.2258064516129E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4.5161290322581E-5,,261_09-01-2012,10000.0
Accumulation,OCNMS,10-01-2012,Year 1,United States,WA,Clallam,262,35,Tongue Point,48.1639,-123.7047,48.1647,-123.7045,,45.0,100.0,08:40 AM,08:52 AM,,Fall,fall,09-01-2012,30,2 days with good swell/surf,"sun, light wind 0-5kts",2,no,,1.0,Heidi Pedersen estimated the beach width.  the tide was approximately 3.5 at the time of this survey.,No,17,0.00012592592592593,5,3.7037037037037E-5,0,0,6,4.4444444444444E-5,0,0,1,7.4074074074074E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.7037037037037E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.4074074074074E-6,1,7.4074074074074E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.4814814814815E-5,0,0,0,0,0,0,,,1,7.4074074074074E-6,1,7.4074074074074E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.00014814814814815,,262_10-01-2012,4500.0
Accumulation,OCNMS,11-01-2012,Year 1,United States,WA,Clallam,263,35,Tongue Point,48.1639,-123.7047,48.1647,-123.7045,,20.0,100.0,09:40 AM,09:45 AM,,Fall,fall,10-01-2012,31,pretty quiet,"fog, no wind",2,no,,1.0,Heidi Pedersen estimated the beach width.  The tide was 5 ft. at the time of this survey.,No,15,0.00024193548387097,8,0.00012903225806452,1,1.6129032258065E-5,0,0,0,0,1,1.6129032258065E-5,0,0,0,0,1,1.6129032258065E-5,0,0,0,0,0,0,1,1.6129032258065E-5,2,3.2258064516129E-5,0,0,0,0,0,0,0,0,0,0,1,1.6129032258065E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.00024193548387097,,263_11-01-2012,2000.0
Accumulation,Humboldt State Marine Debirs Program,01-22-2013,Year 1,United States,CA,Humboldt,264,26,North Jetty,40.764628,-124.232386,40.769469,-124.22746699999999,,103.0,698.71,11:00 AM,12:00 PM,,Winter,Winter,11-11-2012,72,None,"Cloudy, No wind",1,no,,1.0,,Yes,23,4.4387548099312E-6,6,1.1579360373734E-6,0,0,3,5.7896801868668E-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.8597867912445E-7,2,3.8597867912445E-7,5,9.6494669781113E-7,4,7.7195735824891E-7,0,0,0,0,1,1.9298933956223E-7,0,0,0,0,0,0,4,7.7195735824891E-7,2,3.8597867912445E-7,0,0,0,0,2,3.8597867912445E-7,1,1.9298933956223E-7,1,1.9298933956223E-7,0,0,0,0,0,0,1,1.9298933956223E-7,0,0,1,1.9298933956223E-7,0,0,,,0,0,0,0,12,2.3158720747467E-6,0,0,8,1.5439147164978E-6,0,0,0,0,4,7.7195735824891E-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9298933956223E-7,42,8.1055522616135E-6,,264_01-22-2013,71967.13
Accumulation,California Coast National Monument Task Force,02-01-2013,Year 1,United States,CA,Sonoma,265,36,Tidepool,38.7268,-123.483056,38.726794,-123.48189199999999,,16.0,115.0,08:30 AM,09:30 AM,,Winter,winter,01-18-2013,14,High winds for several days last week; calm and clear for the last two days,calm and clear,1,no,,1.0,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No debris of any kind on the beach today.,265_02-01-2013,1840.0
Accumulation,California Coast National Monument Task Force,01-18-2013,Year 1,United States,CA,Sonoma,266,36,Tidepool,38.7268,-123.483056,38.726794,-123.48189199999999,,16.0,115.0,11:00 AM,12:30 PM,,Winter,winter,01-18-2013,0,no major storms in previous week,"clear, light breeze",1,no,,1.0,,No,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,,,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,1,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,1,N/a,2,N/a,,266_01-18-2013,1840.0
Accumulation,California Coast National Monument Task Force,02-03-2013,Year 1,United States,CA,Sonoma,267,37,Dune Drift Beach,38.7287066,-123.4844062,38.7333467,-123.4876922,,38.1,190.5,10:30 AM,12:00 PM,,Winter,Winter,02-03-2013,0,None,"Clear, low breeze",2,no,,1.0,"Characterization survey done 2 days ago. Today, the beach was cleaned of debris (seaweed, wood, etc) since last visit.",No,11,N/a,0,N/a,9,N/a,0,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,,,0,N/a,0,N/a,7,N/a,0,N/a,0,N/a,0,N/a,7,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,2,N/a,20,N/a,,267_02-03-2013,7258.05
Accumulation,California Coast National Monument Task Force,02-03-2013,Year 1,United States,CA,Sonoma,268,38,Shell Beach,38.72653,-123.48134499999999,38.725367,-123.479247,,300.0,300.0,11:00 AM,12:00 PM,,Winter,Winter,02-03-2013,0,no storm activity,"Clear, Sunny",3,yes,,1.0,"Yes, Large pieces of lumber and a tree",Yes,5,N/a,4,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,0,N/a,,,0,N/a,0,N/a,16,N/a,0,N/a,0,N/a,0,N/a,15,N/a,1,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,1,N/a,23,N/a,We counted at least 15 pieces of lumber/wood. 1 large tree and 1 dead bird,268_02-03-2013,90000.0
Accumulation,Humboldt State Marine Debirs Program,01-26-2013,Year 1,United States,CA,Humboldt,269,23,Arcata,40.930544,-124.13526100000001,40.933467,-124.134425,,75.0,340.0,04:00 PM,06:00 PM,,Winter,Winter,10-28-2012,90,Heavy Rain,"5-10knt winds, 100% cloud cover, slight to heavy rain",6,yes,,1.0,,No,50,2.1786492374728E-5,17,7.4074074074074E-6,0,0,6,2.6143790849673E-6,6,2.6143790849673E-6,0,0,0,0,1,4.3572984749455E-7,0,0,0,0,0,0,1,4.3572984749455E-7,2,8.7145969498911E-7,0,0,4,1.7429193899782E-6,13,5.6644880174292E-6,0,0,0,0,0,0,0,0,0,0,0,0,603,0.00026274509803922,0,0,0,0,600,0.00026143790849673,3,1.3071895424837E-6,502,0.00021873638344227,2,8.7145969498911E-7,0,0,500,0.00021786492374728,0,0,1,4.3572984749455E-7,1,4.3572984749455E-7,0,0,0,0,,,0,0,0,0,2,8.7145969498911E-7,1,4.3572984749455E-7,1,4.3572984749455E-7,0,0,0,0,0,0,5,2.1786492374728E-6,1,4.3572984749455E-7,0,0,0,0,3,1.3071895424837E-6,1,4.3572984749455E-7,0,0,0,0,1163,0.00050675381263617,,269_01-26-2013,25500.0
Accumulation,The Santa Barbara Beach Angels,09-09-2012,Year 1,United States,CA,Santa Barbara,270,33,Stearns Wharf to Mission Creek Outlet,34.411689,-119.688208,34.413325,-119.68511799999999,,27.0,274.0,11:00 AM,12:00 PM,,Fall,summer,09-02-2012,7,,Sunny,30,yes,,1.0,"Hurt Pelican, wildlife rescue called",Yes,187,0.0036110145599197,29,0.00055999691036187,32,0.0006179276252269,12,0.00023172285946009,7,0.00013517166801838,6,0.00011586142973004,2,3.8620476576681E-5,23,0.00044413548063183,2,3.8620476576681E-5,25,0.00048275595720851,2,3.8620476576681E-5,1,1.931023828834E-5,18,0.00034758428919013,3,5.7930714865021E-5,0,0,5,9.6551191441702E-5,5,9.6551191441702E-5,6,0.00011586142973004,4,7.7240953153362E-5,1,1.931023828834E-5,2,3.8620476576681E-5,2,3.8620476576681E-5,23,0.00044413548063183,7,0.00013517166801838,1,1.931023828834E-5,13,0.00025103309774843,2,3.8620476576681E-5,22,0.00042482524234349,3,5.7930714865021E-5,1,1.931023828834E-5,18,0.00034758428919013,0,0,11,0.00021241262117175,0,0,2,3.8620476576681E-5,2,3.8620476576681E-5,,,7,0.00013517166801838,0,0,12,0.00023172285946009,4,7.7240953153362E-5,3,5.7930714865021E-5,2,3.8620476576681E-5,3,5.7930714865021E-5,0,0,23,0.00044413548063183,11,0.00021241262117175,0,0,1,1.931023828834E-5,4,7.7240953153362E-5,4,7.7240953153362E-5,3,5.7930714865021E-5,0,0,278,0.0053682462441587,total weight = 57 kilograms total volume = 4 burlap bags: 3 feet x2 feet x 1 feet each,270_09-09-2012,7398.0
